"W_line [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []"
1.1,58.4,-30.4144027383823,-0.714495705700686,2270.11043723916,4.82193163524807,133.755729438678
1.1,58.45,-30.347029520453,-0.71714254012578,2272.13615525623,4.82599821724274,133.76980120113
1.1,58.5,-30.2511482140326,-0.72065483168657,2274.16185298778,4.83006465017704,133.783857572215
1.1,58.55,-30.1250902091575,-0.725138934142998,2276.18753042217,4.83413093444554,133.797898576295
1.1,58.6,-29.967247273043,-0.730718362469521,2278.21318754796,4.83819707044188,133.811924237677
1.1,58.65,-29.7760949880661,-0.737537505994705,2280.23882435389,4.84226305855871,133.825934580617
1.1,58.7,-29.5502202854863,-0.745765968057131,2282.26444082886,4.84632889918775,133.839929629317
1.1,58.75,-29.2883547009637,-0.755603527304098,2284.290036962,4.85039459271976,133.853909407926
1.1,58.8,-28.9894163982999,-0.767285587357404,2286.3156127426,4.85446013954454,133.867873940539
1.1,58.85,-28.6525661514268,-0.781088722312816,2288.34116816012,4.85852554005093,133.881823251199
1.1,58.9,-28.2772855842401,-0.797335428481679,2290.36670320423,4.86259079462683,133.895757363897
1.1,58.95,-27.8634903306988,-0.8163962738207,2292.39221786476,4.8666559036592,133.90967630257
1.1,59,-27.411696666782,-0.838685991205731,2294.41771213173,4.87072086753404,133.923580091102
1.1,59.05,-26.9232676390119,-0.864647221261614,2296.44318599533,4.8747856866364,133.937468753327
1.1,59.1,-26.4007730769468,-0.894710950785547,2298.46863944592,4.87885036135037,133.951342313025
1.1,59.15,-25.8485044445133,-0.929215670195783,2300.49407247407,4.88291489205913,133.965200793926
1.1,59.2,-25.2731830740911,-0.968258337732371,2302.51948507048,4.8869792791449,133.979044219709
1.1,59.25,-24.6848730353175,-1.01144336089869,2304.54487722606,4.89104352298894,133.992872614002
1.1,59.3,-24.0980284280199,-1.05750383784277,2306.57024893187,4.89510762397159,134.006686000384
1.1,59.35,-23.5324290368116,-1.10382110840867,2308.59560017916,4.89917158247225,134.020484402386
1.1,59.4,-23.013468006624,-1.14600576235423,2310.62093095932,4.90323539886938,134.034267843491
1.1,59.45,-22.5709423554904,-1.17792911807615,2312.64624126396,4.90729907354049,134.048036347137
1.1,59.5,-22.2354963529475,-1.19274231690012,2314.67153108481,4.91136260686216,134.061789936717
1.1,59.55,-22.0326993834862,-1.18507958713744,2316.69680041379,4.91542599921005,134.07552863558
