D_pth [mm],d_apad [mm],shield [],Freq [GHz],"dB(S(1,1)) []","dB(S(2,1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1))_1 [deg]"
0.15,0.8,1.15,61.6,-15.12925448,-1.201696817,39.77828876,-70.26374092
0.15,0.8,1.15,61.65,-15.15115685,-1.204182456,39.58739835,-70.99187
0.15,0.8,1.15,61.7,-15.17448749,-1.206839982,39.39549609,-71.72132878
0.15,0.8,1.15,61.75,-15.19948151,-1.209689549,39.20254714,-72.45181795
0.15,0.8,1.15,61.8,-15.22638147,-1.21275465,39.00866224,-73.18301012
0.15,0.8,1.15,61.85,-15.25543478,-1.216062077,38.81410573,-73.91454923
0.15,0.8,1.15,61.9,-15.28689088,-1.219641858,38.61930148,-74.64605007
0.15,0.8,1.15,61.95,-15.32099826,-1.223527178,38.42483673,-75.37709792
0.15,0.8,1.15,62,-15.3580014,-1.227754262,38.23146353,-76.10724819
0.15,0.8,1.15,62.05,-15.39813756,-1.232362236,38.04009754,-76.83602635
0.15,0.8,1.15,62.1,-15.44163368,-1.237392959,37.85181412,-77.56292787
0.15,0.8,1.15,62.15,-15.48870326,-1.242890822,37.66784173,-78.28741832
0.15,0.8,1.15,62.2,-15.53954336,-1.248902525,37.4895524,-79.0089337
0.15,0.8,1.15,62.25,-15.59433179,-1.255476816,37.31844961,-79.72688091
0.15,0.8,1.15,62.3,-15.65322462,-1.262664216,37.15615358,-80.44063834
0.15,0.8,1.15,62.35,-15.71635387,-1.270516702,37.00438435,-81.14955675
0.15,0.8,1.15,62.4,-15.78382573,-1.279087387,36.86494273,-81.85296025
0.15,0.8,1.15,62.45,-15.85571908,-1.288430161,36.73968994,-82.55014756
0.15,0.8,1.15,62.5,-15.93208453,-1.29859933,36.63052593,-83.24039345
0.15,0.8,1.15,62.55,-16.01294391,-1.309649231,36.53936721,-83.92295029
0.15,0.8,1.15,62.6,-16.09829023,-1.321633849,36.4681246,-84.59704996
0.15,0.8,1.15,62.65,-16.18808817,-1.334606413,36.41868136,-85.26190585
0.15,0.8,1.15,62.7,-16.28227496,-1.348619009,36.39287229,-85.91671502
0.15,0.8,1.15,62.75,-16.38076173,-1.363722186,36.39246419,-86.56066065
0.15,0.8,1.15,62.8,-16.4834352,-1.379964572,36.41913813,-87.19291455
0.15,0.8,1.15,62.85,-16.59015966,-1.397392506,36.47447374,-87.81263985
0.15,0.8,1.15,62.9,-16.70077929,-1.416049687,36.55993592,-88.41899386
0.15,0.8,1.15,62.95,-16.81512059,-1.435976841,36.67686395,-89.01113095
0.15,0.8,1.15,63,-16.93299491,-1.457211421,36.82646326,-89.58820561
0.15,0.8,1.25,57,-20.23281276,-1.043374048,91.14075111,-5.994491639
0.15,0.8,1.25,57.05,-20.2351948,-1.02472053,91.36635228,-6.693723393
0.15,0.8,1.25,57.1,-20.23666831,-1.008528937,91.56567437,-7.390748293
0.15,0.8,1.25,57.15,-20.23727033,-0.994610332,91.73915515,-8.085660012
0.15,0.8,1.25,57.2,-20.23704418,-0.98278374,91.88728234,-8.778591015
0.15,0.8,1.25,57.25,-20.23603949,-0.97287646,92.01059382,-9.469706603
0.15,0.8,1.25,57.3,-20.23431229,-0.964724285,92.10967756,-10.15919915
0.15,0.8,1.25,57.35,-20.23192499,-0.958171655,92.18517137,-10.84728257
0.15,0.8,1.25,57.4,-20.22894629,-0.953071718,92.23776235,-11.53418707
0.15,0.8,1.25,57.45,-20.22545103,-0.949286347,92.26818607,-12.22015425
0.15,0.8,1.25,57.5,-20.22151999,-0.94668608,92.27722551,-12.90543246
0.15,0.8,1.25,57.55,-20.21723959,-0.945150031,92.26570964,-13.59027261
0.15,0.8,1.25,57.6,-20.21270152,-0.944565738,92.23451174,-14.27492428
0.15,0.8,1.25,57.65,-20.20800232,-0.944828994,92.18454745,-14.95963224
0.15,0.8,1.25,57.7,-20.20324283,-0.94584363,92.11677236,-15.64463331
0.15,0.8,1.25,57.75,-20.19852764,-0.947521285,92.0321794,-16.33015366
0.15,0.8,1.25,57.8,-20.19396443,-0.949781152,91.93179581,-17.01640639
0.15,0.8,1.25,57.85,-20.18966323,-0.952549706,91.81667971,-17.70358955
0.15,0.8,1.25,57.9,-20.18573564,-0.955760423,91.68791633,-18.39188449
0.15,0.8,1.25,57.95,-20.18229402,-0.959353492,91.54661382,-19.08145457
0.15,0.8,1.25,58,-20.17945057,-0.963275521,91.3938985,-19.77244417
0.15,0.8,1.25,58.05,-20.17731641,-0.967479243,91.23090978,-20.46497809
0.15,0.8,1.25,58.1,-20.17600063,-0.971923226,91.05879436,-21.15916122
0.15,0.8,1.25,58.15,-20.17560929,-0.976571593,90.87869989,-21.85507857
0.15,0.8,1.25,58.2,-20.17624438,-0.981393747,90.69176783,-22.55279556
0.15,0.8,1.25,58.25,-20.1780028,-0.986364113,90.4991254,-23.25235863
0.15,0.8,1.25,58.3,-20.18097523,-0.99146191,90.30187642,-23.95379615
0.15,0.8,1.25,58.35,-20.18524507,-0.996670934,90.10109065,-24.65711962
0.15,0.8,1.25,58.4,-20.19088722,-1.001979393,89.89779117,-25.36232514
0.15,0.8,1.25,58.45,-20.19796682,-1.007379773,89.69293912,-26.06939519
0.15,0.8,1.25,58.5,-20.20653781,-1.012868771,89.48741473,-26.77830069
0.15,0.8,1.25,58.55,-20.21664124,-1.018447296,89.28199295,-27.48900343
0.15,0.8,1.25,58.6,-20.22830315,-1.024120569,89.07731117,-28.2014587
0.15,0.8,1.25,58.65,-20.24153182,-1.029898343,88.87382499,-28.91561836
0.15,0.8,1.25,58.7,-20.25631377,-1.035795298,88.67174544,-29.63143426
0.15,0.8,1.25,58.75,-20.27260792,-1.041831646,88.47094634,-30.34886193
0.15,0.8,1.25,58.8,-20.29033619,-1.048034045,88.27082252,-31.06786479
0.15,0.8,1.25,58.85,-20.30936797,-1.054436922,88.07006325,-31.78841856
0.15,0.8,1.25,58.9,-20.32949255,-1.061084381,87.86627322,-32.51051603
0.15,0.8,1.25,58.95,-20.35036715,-1.068032923,87.65530417,-33.2341718
0.15,0.8,1.25,59,-20.37141146,-1.075355362,87.42999984,-33.95942646
0.15,0.8,1.25,59.05,-20.39157252,-1.083146477,87.17765328,-34.68634922
0.15,0.8,1.25,59.1,-20.40873326,-1.091531253,86.87433726,-35.41503651
0.15,0.8,1.25,59.15,-20.41795748,-1.100677064,86.47059305,-36.14560211
0.15,0.8,1.25,59.2,-20.40486053,-1.110811872,85.84893833,-36.87814897
0.15,0.8,1.25,59.25,-20.30860095,-1.122251767,84.67336617,-37.61270303
0.15,0.8,1.25,59.3,-19.61519321,-1.135442926,82.54063158,-38.34906672
0.15,0.8,1.25,59.35,-19.88844062,-1.151025256,95.7707638,-39.08650129
0.15,0.8,1.25,59.4,-20.62654377,-1.169925857,91.75407419,-39.82303786
0.15,0.8,1.25,59.45,-20.72808439,-1.193481612,90.27125961,-40.55397524
0.15,0.8,1.25,59.5,-20.77871473,-1.223538642,89.62969102,-41.26861428
0.15,0.8,1.25,59.55,-20.82107079,-1.262264424,89.3023138,-41.94345486
0.15,0.8,1.25,59.6,-20.86193775,-1.310700798,89.12945658,-42.53029563
0.15,0.8,1.25,59.65,-20.90280399,-1.36357525,89.04806694,-42.9480614
0.15,0.8,1.25,59.7,-20.94397385,-1.399488774,89.02850328,-43.13130295
0.15,0.8,1.25,59.75,-20.98541722,-1.385910438,89.0550536,-43.19626763
0.15,0.8,1.25,59.8,-21.02699428,-1.323142766,89.1186244,-43.45062957
0.15,0.8,1.25,59.85,-21.06852478,-1.251489581,89.21358277,-44.01980825
0.15,0.8,1.25,59.9,-21.10981143,-1.197864339,89.33624166,-44.78189688
0.15,0.8,1.25,59.95,-21.15064815,-1.164238502,89.48407148,-45.60684031
0.15,0.8,1.25,60,-21.19082287,-1.144645605,89.65526214,-46.43330117
0.15,0.8,1.25,60.05,-21.23011829,-1.133714546,89.84846591,-47.24188691
0.15,0.8,1.25,60.1,-21.268312,-1.12796623,90.06263903,-48.02966011
0.15,0.8,1.25,60.15,-21.30517628,-1.125322476,90.29693951,-48.79880523
0.15,0.8,1.25,60.2,-21.34047792,-1.1245542,90.55065809,-49.55257949
0.15,0.8,1.25,60.25,-21.37397818,-1.124923477,90.82316913,-50.29405362
0.15,0.8,1.25,60.3,-21.40543285,-1.125976762,91.11389365,-51.0258124
0.15,0.8,1.25,60.35,-21.43459262,-1.12742826,91.42226957,-51.74995733
0.15,0.8,1.25,60.4,-21.46120362,-1.129093687,91.74772645,-52.46818737
0.15,0.8,1.25,60.45,-21.48500845,-1.130851949,92.08966244,-53.18188597
0.15,0.8,1.25,60.5,-21.50574753,-1.132622477,92.44742264,-53.89219445
0.15,0.8,1.25,60.55,-21.52316106,-1.134351518,92.82027808,-54.6000689
0.15,0.8,1.25,60.6,-21.53699162,-1.136003671,93.20740527,-55.30632285
0.15,0.8,1.25,60.65,-21.54698749,-1.137556559,93.60786653,-56.01165853
0.15,0.8,1.25,60.7,-21.55290682,-1.138997423,94.02059188,-56.71668981
0.15,0.8,1.25,60.75,-21.55452282,-1.140320911,94.44436358,-57.42195867
0.15,0.8,1.25,60.8,-21.55162985,-1.141527634,94.87780492,-58.12794708
0.15,0.8,1.25,60.85,-21.54405057,-1.142623206,95.31937519,-58.83508529
0.15,0.8,1.25,60.9,-21.5316439,-1.143617613,95.7673733,-59.54375769
0.15,0.8,1.25,60.95,-21.51431373,-1.144524783,96.21995246,-60.25430652
0.15,0.8,1.25,61,-21.49201786,-1.145362303,96.67514862,-60.96703433
0.15,0.8,1.25,61.05,-21.46477676,-1.146151218,97.13092463,-61.68220512
0.15,0.8,1.25,61.1,-21.43268132,-1.14691589,97.5852317,-62.40004482
0.15,0.8,1.25,61.15,-21.3958989,-1.147683889,98.03608793,-63.120741
0.15,0.8,1.25,61.2,-21.35467662,-1.148485903,98.48167231,-63.84444214
0.15,0.8,1.25,61.25,-21.309341,-1.149355646,98.92042982,-64.57125659
0.15,0.8,1.25,61.3,-21.26029322,-1.150329769,99.35118144,-65.3012512
0.15,0.8,1.25,61.35,-21.20799959,-1.151447755,99.77323028,-66.03444983
0.15,0.8,1.25,61.4,-21.15297704,-1.152751799,100.1864537,-66.77083178
0.15,0.8,1.25,61.45,-21.09577442,-1.154286667,100.5913716,-67.5103301
0.15,0.8,1.25,61.5,-21.03695059,-1.156099534,100.9891805,-68.25283004
0.15,0.8,1.25,61.55,-20.97705095,-1.158239793,101.3817494,-68.99816746
0.15,0.8,1.25,61.6,-20.91658441,-1.160758836,101.7715722,-69.74612743
0.15,0.8,1.25,61.65,-20.85600273,-1.163709813,102.161682,-70.49644298
0.15,0.8,1.25,61.7,-20.79568404,-1.167147357,102.5555319,-71.24879399
0.15,0.8,1.25,61.75,-20.73592174,-1.171127281,102.956855,-72.00280646
0.15,0.8,1.25,61.8,-20.67691945,-1.175706253,103.369514,-72.75805185
0.15,0.8,1.25,61.85,-20.61879188,-1.180941441,103.7973551,-73.51404697
0.15,0.8,1.25,61.9,-20.56157094,-1.186890137,104.2440752,-74.27025398
0.15,0.8,1.25,61.95,-20.50521591,-1.193609363,104.7131129,-75.0260809
0.15,0.8,1.25,62,-20.44962626,-1.201155458,105.2075658,-75.78088246
0.15,0.8,1.25,62.05,-20.39465585,-1.209583654,105.7301364,-76.53396136
0.15,0.8,1.25,62.1,-20.34012706,-1.218947646,106.2831061,-77.28456992
0.15,0.8,1.25,62.15,-20.2858441,-1.229299158,106.8683315,-78.03191218
0.15,0.8,1.25,62.2,-20.23160455,-1.240687511,107.4872596,-78.77514639
0.15,0.8,1.25,62.25,-20.17720909,-1.253159205,108.1409574,-79.51338796
0.15,0.8,1.25,62.3,-20.1224689,-1.266757514,108.8301492,-80.24571276
0.15,0.8,1.25,62.35,-20.06721118,-1.281522095,109.5552589,-80.97116082
0.15,0.8,1.25,62.4,-20.01128272,-1.297488638,110.3164534,-81.6887404
0.15,0.8,1.25,62.45,-19.95455195,-1.314688532,111.1136848,-82.39743235
0.15,0.8,1.25,62.5,-19.89690965,-1.333148584,111.9467293,-83.09619477
0.15,0.8,1.25,62.55,-19.83826875,-1.352890764,112.8152224,-83.78396787
0.15,0.8,1.25,62.6,-19.77856335,-1.373932013,113.7186896,-84.4596791
0.15,0.8,1.25,62.65,-19.71774728,-1.396284084,114.6565725,-85.12224829
0.15,0.8,1.25,62.7,-19.65579238,-1.419953446,115.628251,-85.77059295
0.15,0.8,1.25,62.75,-19.59268653,-1.444941236,116.6330611,-86.40363357
0.15,0.8,1.25,62.8,-19.52843179,-1.47124326,117.6703099,-87.02029887
0.15,0.8,1.25,62.85,-19.46304244,-1.498850056,118.7392866,-87.61953095
0.15,0.8,1.25,62.9,-19.39654316,-1.527747001,119.8392722,-88.20029028
0.15,0.8,1.25,62.95,-19.32896737,-1.557914466,120.9695462,-88.76156049
0.15,0.8,1.25,63,-19.26035566,-1.589328023,122.1293921,-89.30235293
0.15,0.8,1.35,57,-28.35061284,-1.158807965,128.0318302,-8.195774056
0.15,0.8,1.35,57.05,-28.38324095,-1.128866121,129.4243798,-8.850791541
0.15,0.8,1.35,57.1,-28.41580483,-1.102337125,130.913883,-9.514457585
0.15,0.8,1.35,57.15,-28.44548937,-1.07904225,132.5273674,-10.18561577
0.15,0.8,1.35,57.2,-28.46741533,-1.058796412,134.2941681,-10.86321128
0.15,0.8,1.35,57.25,-28.47374111,-1.041410156,136.240692,-11.54629178
0.15,0.8,1.35,57.3,-28.4528898,-1.02669158,138.3794095,-12.23400683
0.15,0.8,1.35,57.35,-28.38966996,-1.014448158,140.6903574,-12.92560603
0.15,0.8,1.35,57.4,-28.267615,-1.004488471,143.0980889,-13.62043595
0.15,0.8,1.35,57.45,-28.07467281,-0.996623788,145.4575065,-14.31793612
0.15,0.8,1.35,57.5,-27.81108255,-0.990669515,147.571624,-15.01763415
0.15,0.8,1.35,57.55,-27.49435666,-0.986446489,149.2530891,-15.71914022
0.15,0.8,1.35,57.6,-27.15561534,-0.983782114,150.4013732,-16.42214104
0.15,0.8,1.35,57.65,-26.82802339,-0.982511346,151.0397985,-17.12639349
0.15,0.8,1.35,57.7,-26.53541761,-0.98247751,151.2872923,-17.83171808
0.15,0.8,1.35,57.75,-26.28800924,-0.983532981,151.2957629,-18.53799228
0.15,0.8,1.35,57.8,-26.08492415,-0.985539712,151.1986404,-19.245144
0.15,0.8,1.35,57.85,-25.91925851,-0.988369632,151.0892367,-19.95314512
0.15,0.8,1.35,57.9,-25.78228145,-0.991904917,151.0217933,-20.66200537
0.15,0.8,1.35,57.95,-25.66580451,-0.996038152,151.0217726,-21.37176646
0.15,0.8,1.35,58,-25.56309874,-1.000672386,151.0966693,-22.08249668
0.15,0.8,1.35,58.05,-25.4690083,-1.005721105,151.2441223,-22.79428585
0.15,0.8,1.35,58.1,-25.37973145,-1.011108122,151.457086,-23.50724093
0.15,0.8,1.35,58.15,-25.29251873,-1.016767416,151.7267932,-24.221482
0.15,0.8,1.35,58.2,-25.2053937,-1.02264291,152.0443035,-24.93713897
0.15,0.8,1.35,58.25,-25.11692739,-1.028688228,152.4012205,-25.65434883
0.15,0.8,1.35,58.3,-25.0260668,-1.034866432,152.7899517,-26.37325363
0.15,0.8,1.35,58.35,-24.93200729,-1.041149765,153.2037261,-27.09399916
0.15,0.8,1.35,58.4,-24.8340969,-1.047519421,153.6364878,-27.81673433
0.15,0.8,1.35,58.45,-24.73176223,-1.053965364,154.0827202,-28.54161153
0.15,0.8,1.35,58.5,-24.62444676,-1.060486242,154.5372228,-29.26878774
0.15,0.8,1.35,58.55,-24.51155405,-1.067089422,154.9948284,-29.99842685
0.15,0.8,1.35,58.6,-24.39238879,-1.073791223,155.4500291,-30.73070297
0.15,0.8,1.35,58.65,-24.26608812,-1.080617407,155.8964328,-31.46580523
0.15,0.8,1.35,58.7,-24.13153535,-1.087604048,156.3259129,-32.20394404
0.15,0.8,1.35,58.75,-23.98724801,-1.094798939,156.7271733,-32.94535929
0.15,0.8,1.35,58.8,-23.83123865,-1.102263745,157.0831817,-33.6903306
0.15,0.8,1.35,58.85,-23.66087741,-1.110077262,157.3663277,-34.43919025
0.15,0.8,1.35,58.9,-23.47290904,-1.118340269,157.5288825,-35.19233879
0.15,0.8,1.35,58.95,-23.26424507,-1.12718277,157.4836896,-35.9502638
0.15,0.8,1.35,59,-23.03589751,-1.136774851,157.0662375,-36.71356107
0.15,0.8,1.35,59.05,-22.80849204,-1.147343122,155.9780017,-37.4829563
0.15,0.8,1.35,59.1,-22.67129603,-1.159195957,153.8401277,-38.25932175
0.15,0.8,1.35,59.15,-22.84215761,-1.17276283,151.0555141,-39.04367348
0.15,0.8,1.35,59.2,-23.3784897,-1.188656629,150.2960005,-39.83711514
0.15,0.8,1.35,59.25,-23.78338082,-1.207773632,152.7350631,-40.64064654
0.15,0.8,1.35,59.3,-23.83083895,-1.231454619,155.7887805,-41.45464137
0.15,0.8,1.35,59.35,-23.69370745,-1.261739554,158.09751,-42.27752036
0.15,0.8,1.35,59.4,-23.50124148,-1.301737411,159.7037709,-43.10247311
0.15,0.8,1.35,59.45,-23.30000288,-1.356005297,160.8571851,-43.90955481
0.15,0.8,1.35,59.5,-23.10303351,-1.430204242,161.7313602,-44.64789487
0.15,0.8,1.35,59.55,-22.91280857,-1.527069525,162.427217,-45.20432451
0.15,0.8,1.35,59.6,-22.72881567,-1.631794977,163.0024606,-45.39419078
0.15,0.8,1.35,59.65,-22.54988332,-1.692086386,163.4908342,-45.13500108
0.15,0.8,1.35,59.7,-22.37486185,-1.654881662,163.9126764,-44.78940724
0.15,0.8,1.35,59.75,-22.20279203,-1.550314355,164.2805985,-44.86919177
0.15,0.8,1.35,59.8,-22.0329184,-1.446076855,164.6026,-45.41432868
0.15,0.8,1.35,59.85,-21.86466087,-1.370180751,164.8838348,-46.20226557
0.15,0.8,1.35,59.9,-21.6975803,-1.3208729,165.1276471,-47.06990908
0.15,0.8,1.35,59.95,-21.53134824,-1.29005613,165.3362009,-47.94569953
0.15,0.8,1.35,60,-21.36572272,-1.27112579,165.5108745,-48.80536708
0.15,0.8,1.35,60.05,-21.20052974,-1.259749688,165.6525162,-49.64334718
0.15,0.8,1.35,60.1,-21.03564914,-1.253226047,165.7616144,-50.46053978
0.15,0.8,1.35,60.15,-20.87100399,-1.24986829,165.8384158,-51.25968983
0.15,0.8,1.35,60.2,-20.70655252,-1.248602786,165.8830078,-52.04376392
0.15,0.8,1.35,60.25,-20.54228196,-1.248728046,165.89538,-52.81544115
0.15,0.8,1.35,60.3,-20.37820377,-1.249772948,165.8754703,-53.57700375
0.15,0.8,1.35,60.35,-20.21434996,-1.251412595,165.8232016,-54.33036108
0.15,0.8,1.35,60.4,-20.05077007,-1.253417494,165.7385105,-55.07710964
0.15,0.8,1.35,60.45,-19.88752881,-1.255622242,165.6213728,-55.81859471
0.15,0.8,1.35,60.5,-19.72470397,-1.257905826,165.4718242,-56.5559634
0.15,0.8,1.35,60.55,-19.56238469,-1.260179004,165.2899795,-57.29020698
0.15,0.8,1.35,60.6,-19.40066986,-1.262376086,165.0760493,-58.02219355
0.15,0.8,1.35,60.65,-19.23966659,-1.264449504,164.8303557,-58.7526928
0.15,0.8,1.35,60.7,-19.07948878,-1.266366185,164.5533458,-59.48239445
0.15,0.8,1.35,60.75,-18.92025569,-1.268105113,164.2456053,-60.21192172
0.15,0.8,1.35,60.8,-18.76209038,-1.269655675,163.9078692,-60.94184109
0.15,0.8,1.35,60.85,-18.60511826,-1.271016542,163.5410327,-61.67266908
0.15,0.8,1.35,60.9,-18.44946543,-1.272194906,163.1461594,-62.40487676
0.15,0.8,1.35,60.95,-18.29525704,-1.27320596,162.7244884,-63.13889244
0.15,0.8,1.35,61,-18.14261557,-1.274072539,162.2774399,-63.87510304
0.15,0.8,1.35,61.05,-17.99165902,-1.274824866,161.8066177,-64.61385429
0.15,0.8,1.35,61.1,-17.84249913,-1.275500356,161.3138107,-65.3554501
0.15,0.8,1.35,61.15,-17.69523955,-1.276143459,160.8009914,-66.10015123
0.15,0.8,1.35,61.2,-17.54997408,-1.276805508,160.2703118,-66.84817342
0.15,0.8,1.35,61.25,-17.40678493,-1.277544553,159.7240972,-67.59968508
0.15,0.8,1.35,61.3,-17.26574112,-1.278425181,159.164837,-68.35480476
0.15,0.8,1.35,61.35,-17.126897,-1.279518292,158.5951732,-69.11359832
0.15,0.8,1.35,61.4,-16.99029102,-1.280900839,158.0178865,-69.87607597
0.15,0.8,1.35,61.45,-16.85594464,-1.282655509,157.4358797,-70.64218933
0.15,0.8,1.35,61.5,-16.72386157,-1.284870351,156.8521596,-71.41182844
0.15,0.8,1.35,61.55,-16.59402728,-1.287638338,156.269817,-72.18481893
0.15,0.8,1.35,61.6,-16.46640881,-1.291056871,155.6920052,-72.96091928
0.15,0.8,1.35,61.65,-16.34095494,-1.295227206,155.1219177,-73.73981845
0.15,0.8,1.35,61.7,-16.21759663,-1.30025382,154.5627655,-74.5211337
0.15,0.8,1.35,61.75,-16.09624785,-1.306243713,154.0177543,-75.30440885
0.15,0.8,1.35,61.8,-15.97680663,-1.313305642,153.4900618,-76.08911306
0.15,0.8,1.35,61.85,-15.85915641,-1.321549303,152.9828161,-76.87463998
0.15,0.8,1.35,61.9,-15.74316767,-1.331084455,152.4990753,-77.66030769
0.15,0.8,1.35,61.95,-15.62869965,-1.342020009,152.0418087,-78.44535905
0.15,0.8,1.35,62,-15.51560231,-1.354463075,151.6138795,-79.22896298
0.15,0.8,1.35,62.05,-15.40371832,-1.368517996,151.2180299,-80.01021627
0.15,0.8,1.35,62.1,-15.29288512,-1.38428537,150.8568682,-80.78814623
0.15,0.8,1.35,62.15,-15.18293698,-1.401861075,150.5328582,-81.56171418
0.15,0.8,1.35,62.2,-15.07370697,-1.421335317,150.2483112,-82.32981955
0.15,0.8,1.35,62.25,-14.96502891,-1.442791713,150.00538,-83.09130488
0.15,0.8,1.35,62.3,-14.85673917,-1.466306429,149.8060549,-83.84496148
0.15,0.8,1.35,62.35,-14.74867827,-1.491947379,149.6521622,-84.58953575
0.15,0.8,1.35,62.4,-14.64069242,-1.519773509,149.5453645,-85.32373616
0.15,0.8,1.35,62.45,-14.53263474,-1.549834175,149.4871624,-86.04624069
0.15,0.8,1.35,62.5,-14.42436646,-1.582168624,149.4788982,-86.75570481
0.15,0.8,1.35,62.55,-14.31575777,-1.616805598,149.5217605,-87.45076964
0.15,0.8,1.35,62.6,-14.2066886,-1.65376305,149.6167899,-88.13007047
0.15,0.8,1.35,62.65,-14.09704916,-1.693048,149.7648861,-88.79224529
0.15,0.8,1.35,62.7,-13.98674033,-1.734656508,149.9668151,-89.43594329
0.15,0.8,1.35,62.75,-13.87567395,-1.778573781,150.2232171,-90.05983326
0.15,0.8,1.35,62.8,-13.76377288,-1.824774409,150.5346148,-90.66261163
0.15,0.8,1.35,62.85,-13.65097105,-1.873222707,150.901422,-91.24301022
0.15,0.8,1.35,62.9,-13.53721333,-1.923873181,151.3239519,-91.79980341
0.15,0.8,1.35,62.95,-13.42245535,-1.976671077,151.8024259,-92.33181483
0.15,0.8,1.35,63,-13.3066633,-2.031553029,152.3369816,-92.83792328
0.2,0.6,1.15,57,-27.50484853,-0.721133241,32.15279292,-14.24727434
0.2,0.6,1.15,57.05,-27.39607587,-0.694828384,33.04049863,-15.03166563
0.2,0.6,1.15,57.1,-27.28608347,-0.67208877,33.89973513,-15.80552626
0.2,0.6,1.15,57.15,-27.17492246,-0.652670047,34.72987198,-16.56882037
0.2,0.6,1.15,57.2,-27.0626506,-0.636332528,35.53028392,-17.32160179
0.2,0.6,1.15,57.25,-26.94933274,-0.622842316,36.30035403,-18.06400687
0.2,0.6,1.15,57.3,-26.83504112,-0.611972256,37.03947737,-18.79624718
0.2,0.6,1.15,57.35,-26.71985576,-0.603502746,37.74706494,-19.51860184
0.2,0.6,1.15,57.4,-26.60386484,-0.597222382,38.42254818,-20.23140998
0.2,0.6,1.15,57.45,-26.48716491,-0.592928481,39.06538387,-20.93506308
0.2,0.6,1.15,57.5,-26.36986125,-0.590427469,39.67505946,-21.62999765
0.2,0.6,1.15,57.55,-26.252068,-0.589535151,40.25109898,-22.316688
0.2,0.6,1.15,57.6,-26.13390834,-0.590076891,40.79306929,-22.99563935
0.2,0.6,1.15,57.65,-26.01551454,-0.591887689,41.30058688,-23.66738134
0.2,0.6,1.15,57.7,-25.89702793,-0.594812181,41.77332503,-24.33246179
0.2,0.6,1.15,57.75,-25.77859872,-0.59870458,42.21102133,-24.99144101
0.2,0.6,1.15,57.8,-25.66038577,-0.603428548,42.61348559,-25.6448864
0.2,0.6,1.15,57.85,-25.54255615,-0.608857026,42.98060789,-26.29336752
0.2,0.6,1.15,57.9,-25.42528457,-0.614872022,43.31236679,-26.93745156
0.2,0.6,1.15,57.95,-25.30875264,-0.621364368,43.60883753,-27.57769927
0.2,0.6,1.15,58,-25.19314796,-0.628233453,43.87020003,-28.21466118
0.2,0.6,1.15,58.05,-25.07866296,-0.63538693,44.09674663,-28.84887432
0.2,0.6,1.15,58.1,-24.96549363,-0.642740419,44.2888892,-29.48085925
0.2,0.6,1.15,58.15,-24.85383797,-0.65021719,44.44716553,-30.11111743
0.2,0.6,1.15,58.2,-24.74389427,-0.657747843,44.57224472,-30.74012899
0.2,0.6,1.15,58.25,-24.63585925,-0.665269984,44.66493133,-31.36835071
0.2,0.6,1.15,58.3,-24.52992595,-0.672727901,44.72616803,-31.99621444
0.2,0.6,1.15,58.35,-24.42628153,-0.680072236,44.75703644,-32.62412567
0.2,0.6,1.15,58.4,-24.32510495,-0.687259664,44.75875614,-33.25246242
0.2,0.6,1.15,58.45,-24.22656455,-0.694252569,44.73268133,-33.8815744
0.2,0.6,1.15,58.5,-24.13081564,-0.701018728,44.6802953,-34.51178239
0.2,0.6,1.15,58.55,-24.03799813,-0.707530995,44.60320232,-35.14337778
0.2,0.6,1.15,58.6,-23.94823418,-0.713766997,44.50311711,-35.77662244
0.2,0.6,1.15,58.65,-23.86162606,-0.719708822,44.38185173,-36.41174865
0.2,0.6,1.15,58.7,-23.77825425,-0.725342728,44.24130012,-37.04895931
0.2,0.6,1.15,58.75,-23.6981757,-0.73065884,44.08342042,-37.68842827
0.2,0.6,1.15,58.8,-23.6214226,-0.735650867,43.91021519,-38.33030085
0.2,0.6,1.15,58.85,-23.54800137,-0.740315811,43.72371009,-38.97469446
