D [mm],coax_inside [mm],QCOAX_D [mm],Freq [GHz],"dB(S(1:1,1:1)) []","dB(S(2:1,1:1)) []","ang_deg(S(1:1,1:1)) [deg]","ang_deg(S(2:1,1:1)) [deg]"
0.1,0.25,0.7,57.25,-6.926129035,-2.590044663,-68.54720744,22.5147397
0.1,0.25,0.7,57.3,-6.920864928,-2.608581955,-70.51208555,20.5018699
0.1,0.25,0.7,57.35,-6.899077398,-2.622406876,-72.40032838,18.5332659
0.1,0.25,0.7,57.4,-6.857181385,-2.625046939,-74.40033887,16.58614062
0.1,0.25,0.7,57.45,-6.809884256,-2.619577162,-76.33741512,14.57048257
0.1,0.25,0.7,57.5,-6.769442807,-2.614926239,-78.44723675,12.48425758
0.1,0.25,0.7,57.55,-6.732043468,-2.615673373,-80.55809319,10.35435077
0.1,0.25,0.7,57.6,-6.698084558,-2.622714164,-82.68880242,8.204876766
0.1,0.25,0.7,57.65,-6.667809346,-2.635592118,-84.84037081,6.050887771
0.1,0.25,0.7,57.7,-6.641420125,-2.653590781,-87.01183241,3.901024436
0.1,0.25,0.7,57.75,-6.619097774,-2.676062722,-89.20164872,1.760376067
0.1,0.25,0.7,57.8,-6.601357606,-2.704796948,-91.46495831,-0.354076321
0.1,0.25,0.7,57.85,-6.600803611,-2.735320347,-93.67985081,-2.427701455
0.1,0.25,0.7,57.9,-6.609517057,-2.762913235,-95.80863439,-4.45295081
0.1,0.25,0.7,57.95,-6.617915644,-2.782035077,-97.85775597,-6.459995409
0.1,0.25,0.7,58,-6.620617474,-2.794070441,-99.86803411,-8.504777956
0.1,0.25,0.7,58.05,-6.617894832,-2.806487978,-101.8805385,-10.60539258
0.1,0.25,0.7,58.1,-6.612976181,-2.824041763,-103.9164132,-12.73982781
0.1,0.25,0.7,58.15,-6.6093152,-2.847310278,-105.9779397,-14.88473571
0.1,0.25,0.7,58.2,-6.609472671,-2.875406176,-108.0569267,-17.02800592
0.1,0.25,0.7,58.25,-6.615055961,-2.907439826,-110.1413357,-19.16500932
0.1,0.25,0.7,58.3,-6.626985676,-2.942816802,-112.2187371,-21.29436354
0.1,0.25,0.7,58.35,-6.645758606,-2.981189394,-114.2777319,-23.41582301
0.1,0.25,0.7,58.4,-6.671628496,-3.022369172,-116.3084107,-25.52943438
0.1,0.25,0.7,58.45,-6.704712941,-3.066262957,-118.3024289,-27.63523461
0.1,0.25,0.7,58.5,-6.745050377,-3.112832884,-120.2529489,-29.73315785
0.1,0.25,0.7,58.55,-6.79025842,-3.165444361,-122.142223,-31.8099215
0.1,0.25,0.7,58.6,-6.845018184,-3.219935341,-123.9280048,-33.90153448
0.1,0.25,0.7,58.65,-6.905520769,-3.279528307,-125.578062,-36.00216393
0.1,0.25,0.7,58.7,-6.965953213,-3.347656501,-127.0646555,-38.10205576
0.1,0.25,0.7,58.75,-7.018593288,-3.428023785,-128.3689424,-40.18367952
0.1,0.25,0.7,58.8,-7.053897874,-3.524377999,-129.4841072,-42.21613289
0.1,0.25,0.7,58.85,-7.059988845,-3.639602273,-130.4198489,-44.14768007
0.1,0.25,0.7,58.9,-7.021637498,-3.773423289,-131.2201075,-45.89893821
0.1,0.25,0.7,58.95,-6.922766448,-3.918032537,-132.0077236,-47.36653291
0.1,0.25,0.7,59,-6.760809043,-4.052644534,-133.012141,-48.45847548
0.1,0.25,0.7,59.05,-6.564101282,-4.143220562,-134.4460093,-49.17743615
0.1,0.25,0.7,59.1,-6.375811734,-4.157096974,-136.3022605,-49.70239006
0.1,0.25,0.7,59.15,-6.218021645,-4.0875801,-138.401126,-50.34012001
0.1,0.25,0.7,59.2,-6.088364494,-3.960330108,-140.5866098,-51.33522889
0.1,0.25,0.7,59.25,-5.976973471,-3.810998195,-142.7902642,-52.74867209
0.1,0.25,0.7,59.3,-5.875786302,-3.663136727,-144.9985827,-54.53562654
0.1,0.25,0.7,59.35,-5.779842497,-3.537600629,-147.2230431,-56.64866909
0.1,0.25,0.7,59.4,-5.687533135,-3.449768148,-149.4924544,-58.91694159
0.1,0.25,0.7,59.45,-5.604162298,-3.389002786,-151.8396233,-61.20869672
0.1,0.25,0.7,59.5,-5.541126186,-3.345829766,-154.2256555,-63.50003474
0.1,0.25,0.7,59.55,-5.495037119,-3.315887702,-156.5429058,-65.78416453
0.1,0.25,0.7,59.6,-5.451681709,-3.296411118,-158.7841399,-68.05578223
0.1,0.25,0.7,59.65,-5.407036908,-3.285316426,-160.9982361,-70.31149183
0.1,0.25,0.7,59.7,-5.362813571,-3.280996796,-163.209331,-72.54954666
0.1,0.25,0.7,59.75,-5.320780464,-3.282216849,-165.4220523,-74.76923785
0.1,0.25,0.7,59.8,-5.281927132,-3.288027226,-167.6346032,-76.97040177
0.1,0.25,0.7,59.85,-5.246725582,-3.297694576,-169.8437642,-79.15310791
0.1,0.25,0.7,59.9,-5.215370763,-3.31064687,-172.0462906,-81.31748238
0.1,0.25,0.7,59.95,-5.18791236,-3.326432053,-174.2392283,-83.46361712
0.1,0.25,0.7,60,-5.164321448,-3.344687341,-176.4199412,-85.59152952
0.1,0.25,0.7,60.05,-5.13513319,-3.366515581,-178.5836251,-87.68442972
0.1,0.25,0.7,60.1,-5.107696094,-3.388463922,179.2599651,-89.76417689
0.1,0.25,0.7,60.15,-5.081846081,-3.410500823,177.1110579,-91.83190735
0.1,0.25,0.7,60.2,-5.057422469,-3.432610992,174.9697576,-93.88861159
0.1,0.25,0.7,60.25,-5.034270088,-3.454791815,172.8360423,-95.93513106
0.1,0.25,0.7,60.3,-5.012241617,-3.477049968,170.7097606,-97.97215645
0.1,0.25,0.7,60.35,-4.991200263,-3.499398159,168.5906295,-100.000227
0.1,0.25,0.7,60.4,-4.971022925,-3.52185195,166.478231,-102.0197302
0.1,0.25,0.7,60.45,-4.951604045,-3.544426566,164.3720101,-104.0309024
0.1,0.25,0.7,60.5,-4.932860429,-3.567133589,162.2712734,-106.0338285
0.1,0.25,0.7,60.55,-4.914737432,-3.589977367,160.17519,-108.0284425
0.1,0.25,0.7,60.6,-4.897217024,-3.61295096,158.0827973,-110.0145275
0.1,0.25,0.7,60.65,-4.88032846,-3.636031339,155.9930176,-111.991717
0.1,0.25,0.7,60.7,-4.864162497,-3.659173515,153.904691,-113.9594974
0.1,0.25,0.7,60.75,-4.848890413,-3.682303173,151.8166434,-115.917216
0.1,0.25,0.7,60.8,-4.834789332,-3.705307337,149.7278164,-117.8640961
0.1,0.25,0.7,60.85,-4.822274961,-3.72802254,147.6375202,-119.7992695
0.1,0.25,0.7,60.9,-4.811938217,-3.750220176,145.5459417,-121.7218339
0.1,0.25,0.7,60.95,-4.804557155,-3.771589108,143.4551717,-123.630957
0.1,0.25,0.7,61,-4.800959568,-3.791716828,141.371005,-125.5260497
0.1,0.25,0.7,61.05,-4.801453845,-3.810072855,139.3041557,-127.4070451
0.1,0.25,0.7,61.1,-4.80507058,-3.826002727,137.2654122,-129.2748237
0.1,0.25,0.7,61.15,-4.810371193,-3.838748946,135.2572141,-131.1318138
0.1,0.25,0.7,61.2,-4.816848601,-3.847527282,133.2799289,-132.9827407
0.1,0.25,0.7,61.25,-4.823814585,-3.851699071,131.3395527,-134.8353308
0.1,0.25,0.7,61.3,-4.829406223,-3.851071595,129.4407077,-136.7004161
0.1,0.25,0.7,61.35,-4.831243119,-3.846271173,127.5796835,-138.590434
0.1,0.25,0.7,61.4,-4.827465631,-3.838927535,125.7442953,-140.51569
0.1,0.25,0.7,61.45,-4.817360896,-3.831330574,123.9180209,-142.4801594
0.1,0.25,0.7,61.5,-4.801405972,-3.825708412,122.0849718,-144.4805016
0.1,0.25,0.7,61.55,-4.780906004,-3.82375423,120.2332004,-146.5084877
0.1,0.25,0.7,61.6,-4.757539175,-3.826558873,118.3556479,-148.5534195
0.1,0.25,0.7,61.65,-4.733027931,-3.834634959,116.449492,-150.6034199
0.1,0.25,0.7,61.7,-4.708993485,-3.847938816,114.5150108,-152.6465145
0.1,0.25,0.7,61.75,-4.68694925,-3.865954482,112.5547528,-154.6715215
0.1,0.25,0.7,61.8,-4.668359156,-3.887801048,110.573405,-156.6682372
0.1,0.25,0.7,61.85,-4.654680178,-3.91224338,108.5785526,-158.6269106
0.1,0.25,0.7,61.9,-4.647277076,-3.937485424,106.582401,-160.5377058
0.1,0.25,0.7,61.95,-4.647018694,-3.960674834,104.6040693,-162.3917956
0.1,0.25,0.7,62,-4.653307368,-3.977290663,102.6704161,-164.1872585
0.1,0.25,0.7,62.05,-4.662604627,-3.98140902,100.8101044,-165.9429264
0.1,0.25,0.7,62.1,-4.667776957,-3.96890633,99.03515386,-167.7124775
0.1,0.25,0.7,62.15,-4.660832492,-3.943196244,97.31868086,-169.5679865
0.1,0.25,0.7,62.2,-4.638636043,-3.915610687,95.5994297,-171.542998
0.1,0.25,0.7,62.25,-4.605332418,-3.896507726,93.8215127,-173.6056839
0.1,0.25,0.7,62.3,-4.568367865,-3.888801732,91.96575891,-175.6996611
0.1,0.25,0.7,62.35,-4.533167088,-3.890118089,90.04471135,-177.7858753
0.1,0.25,0.7,62.4,-4.505326595,-3.896946969,88.02914527,-179.8487479
0.1,0.25,0.7,62.45,-4.486074883,-3.906555727,86.07743073,178.113551
0.1,0.25,0.7,62.5,-4.469809841,-3.917233764,84.09225669,176.0974805
0.1,0.25,0.7,62.55,-4.458860207,-3.928035482,82.11156165,174.0983038
0.1,0.25,0.7,62.6,-4.451967821,-3.938518999,80.14520645,172.1117663
0.1,0.25,0.7,62.65,-4.447892952,-3.948576106,78.19823597,170.1350423
0.1,0.25,0.7,62.7,-4.445404293,-3.958172167,76.27295638,168.1683699
0.1,0.25,0.7,62.75,-4.443296467,-3.966328687,74.36939463,166.213731
0.1,0.25,0.7,62.8,-4.440429535,-3.971802759,72.4854284,164.258981
0.1,0.25,0.7,62.85,-4.435789297,-3.976349609,70.61686838,162.2943823
0.1,0.25,0.7,62.9,-4.428562173,-3.980890348,68.75763323,160.3252394
0.1,0.25,0.7,62.95,-4.418212944,-3.985278394,66.90009496,158.3537758
0.1,0.25,0.7,63,-4.404550266,-3.989421175,65.03561723,156.3795946
0.1,0.25,0.8,57,-4.064524915,-4.550505376,-79.04216975,-169.3875244
0.1,0.25,0.8,57.05,-4.028820179,-4.547232845,-81.2635185,-171.5571223
0.1,0.25,0.8,57.1,-4.000456766,-4.548950211,-83.49914294,-173.7505366
0.1,0.25,0.8,57.15,-3.980482885,-4.556978253,-85.74392512,-175.9687219
0.1,0.25,0.8,57.2,-3.970166304,-4.573369101,-87.98773463,-178.2105496
0.1,0.25,0.8,57.25,-3.970553527,-4.601229449,-90.2116838,179.5312421
0.1,0.25,0.8,57.3,-3.981195146,-4.644781418,-92.38557784,177.2793555
0.1,0.25,0.8,57.35,-3.997987285,-4.707853948,-94.47488933,175.0890515
0.1,0.25,0.8,57.4,-4.012278805,-4.787706787,-96.4667521,173.0610066
0.1,0.25,0.8,57.45,-4.015184334,-4.864254809,-98.39758141,171.2888647
0.1,0.25,0.8,57.5,-4.004699959,-4.905202577,-100.3360855,169.701814
0.1,0.25,0.8,57.55,-3.986202033,-4.902114448,-102.3316116,168.0527074
0.1,0.25,0.8,57.6,-3.9665625,-4.879652286,-104.3933241,166.182009
0.1,0.25,0.8,57.65,-3.950148107,-4.863259356,-106.5072828,164.1097205
0.1,0.25,0.8,57.7,-3.938663995,-4.864824289,-108.65608,161.9163848
0.1,0.25,0.8,57.75,-3.932312431,-4.888615697,-110.8273819,159.6733927
0.1,0.25,0.8,57.8,-3.930774614,-4.936998213,-113.0158304,157.4476007
0.1,0.25,0.8,57.85,-3.933973171,-5.010057314,-115.223646,155.3298566
0.1,0.25,0.8,57.9,-3.943356486,-5.097475353,-117.4614357,153.4432117
0.1,0.25,0.8,57.95,-3.965321017,-5.168861084,-119.7378247,151.8486077
0.1,0.25,0.8,58,-4.012420791,-5.192092464,-121.9778986,150.3807298
0.1,0.25,0.8,58.05,-4.068827611,-5.172967799,-123.9900763,148.765262
0.1,0.25,0.8,58.1,-4.099109109,-5.142953275,-125.9029927,146.9120811
0.1,0.25,0.8,58.15,-4.11738247,-5.122522989,-127.8896425,144.8936139
0.1,0.25,0.8,58.2,-4.137964288,-5.116472608,-129.9300927,142.7975841
0.1,0.25,0.8,58.25,-4.163925505,-5.122963931,-131.9890584,140.6777023
0.1,0.25,0.8,58.3,-4.195548664,-5.138909761,-134.0482604,138.5600934
0.1,0.25,0.8,58.35,-4.232930359,-5.161626075,-136.097626,136.4556081
0.1,0.25,0.8,58.4,-4.276412757,-5.18909035,-138.1293013,134.3671976
0.1,0.25,0.8,58.45,-4.326585333,-5.219882562,-140.1345807,132.2933508
0.1,0.25,0.8,58.5,-4.38418393,-5.253145573,-142.1018398,130.2295101
0.1,0.25,0.8,58.55,-4.449896898,-5.288656471,-144.0146378,128.1687201
0.1,0.25,0.8,58.6,-4.524003129,-5.327031751,-145.8498218,126.1023925
0.1,0.25,0.8,58.65,-4.605724769,-5.370053907,-147.5761149,124.0220535
0.1,0.25,0.8,58.7,-4.692183458,-5.421044202,-149.1547047,121.9231105
0.1,0.25,0.8,58.75,-4.777013119,-5.485078058,-150.5448814,119.8117718
0.1,0.25,0.8,58.8,-4.84919824,-5.568623012,-151.7187657,117.7157886
0.1,0.25,0.8,58.85,-4.893592376,-5.677897238,-152.686045,115.6977851
0.1,0.25,0.8,58.9,-4.894936031,-5.815067201,-153.5180017,113.8652159
0.1,0.25,0.8,58.95,-4.8450752,-5.971902234,-154.3459201,112.3621895
