D [mm],coax_inside [mm],QCOAX_D [mm],Freq [GHz],"dB(S(1:1,1:1)) []","dB(S(2:1,1:1)) []","ang_deg(S(1:1,1:1)) [deg]","ang_deg(S(2:1,1:1)) [deg]"
0.15,0.15,0.75,61.65,-1.625919498,-9.931284679,84.89576116,175.7235012
0.15,0.15,0.75,61.7,-1.626163756,-9.916762807,83.04862421,173.8305949
0.15,0.15,0.75,61.75,-1.62679733,-9.902990508,81.20037959,171.9346192
0.15,0.15,0.75,61.8,-1.627976884,-9.889980248,79.35186734,170.0380081
0.15,0.15,0.75,61.85,-1.629814511,-9.8775702,77.50435083,168.1425553
0.15,0.15,0.75,61.9,-1.632350135,-9.86560979,75.65953075,166.2486154
0.15,0.15,0.75,61.95,-1.635509925,-9.854232483,73.81953235,164.3561715
0.15,0.15,0.75,62,-1.639041918,-9.843810667,71.98670035,162.4679798
0.15,0.15,0.75,62.05,-1.642443463,-9.83426282,70.16291896,160.5911803
0.15,0.15,0.75,62.1,-1.644958152,-9.824331317,68.34823509,158.7320789
0.15,0.15,0.75,62.15,-1.645782938,-9.812209962,66.53924713,156.888029
0.15,0.15,0.75,62.2,-1.644520106,-9.797028674,64.72898384,155.0487077
0.15,0.15,0.75,62.25,-1.641548879,-9.779172921,62.90978776,153.2046676
0.15,0.15,0.75,62.3,-1.637868135,-9.759524202,61.07738878,151.3515147
0.15,0.15,0.75,62.35,-1.634521966,-9.738857186,59.2323171,149.4886973
0.15,0.15,0.75,62.4,-1.632170383,-9.717686513,57.37804901,147.6173317
0.15,0.15,0.75,62.45,-1.631044964,-9.696317056,55.51851458,145.7389269
0.15,0.15,0.75,62.5,-1.631108411,-9.674922764,53.65677065,143.8548904
0.15,0.15,0.75,62.55,-1.632213691,-9.653603945,51.79477558,141.9664057
0.15,0.15,0.75,62.6,-1.634196659,-9.632421484,49.933633,140.0744432
0.15,0.15,0.75,62.65,-1.636914529,-9.611415804,48.07389901,138.1798048
0.15,0.15,0.75,62.7,-1.640255573,-9.590617043,46.21581611,136.283169
0.15,0.15,0.75,62.75,-1.644137068,-9.570050424,44.35946221,134.3851266
0.15,0.15,0.75,62.8,-1.648499806,-9.549739042,42.50483748,132.4862074
0.15,0.15,0.75,62.85,-1.653302504,-9.529705265,40.6519124,130.5869
0.15,0.15,0.75,62.9,-1.65851717,-9.509971397,38.80065318,128.6876647
0.15,0.15,0.75,62.95,-1.664125533,-9.490559942,36.95103457,126.7889443
0.15,0.15,0.75,63,-1.670116418,-9.471493658,35.10304582,124.8911698
0.15,0.15,0.8,57,-1.537448638,-10.64276923,-108.0080976,-18.38259846
0.15,0.15,0.8,57.05,-1.524756746,-10.63692089,-109.9212018,-20.30468818
0.15,0.15,0.8,57.1,-1.516468101,-10.63422992,-111.8440529,-22.23272828
0.15,0.15,0.8,57.15,-1.511840002,-10.63400266,-113.7692071,-24.16134109
0.15,0.15,0.8,57.2,-1.510121832,-10.63547747,-115.6928187,-26.08931566
0.15,0.15,0.8,57.25,-1.51067357,-10.63823077,-117.6131284,-28.01776006
0.15,0.15,0.8,57.3,-1.512995153,-10.64207373,-119.5299067,-29.94799881
0.15,0.15,0.8,57.35,-1.516800366,-10.64691913,-121.4438209,-31.88168577
0.15,0.15,0.8,57.4,-1.520181554,-10.64638364,-123.3634464,-33.83002819
0.15,0.15,0.8,57.45,-1.52581113,-10.64755369,-125.2810289,-35.79231041
0.15,0.15,0.8,57.5,-1.535473544,-10.6591213,-127.1838446,-37.75730642
0.15,0.15,0.8,57.55,-1.547796123,-10.68072334,-129.0698458,-39.72556116
0.15,0.15,0.8,57.6,-1.561037646,-10.71072433,-130.937889,-41.70300132
0.15,0.15,0.8,57.65,-1.572961682,-10.74219425,-132.7881001,-43.68869446
0.15,0.15,0.8,57.7,-1.58063922,-10.7687291,-134.6224607,-45.55471781
0.15,0.15,0.8,57.75,-1.580132479,-10.82461261,-136.4458132,-47.2799217
0.15,0.15,0.8,57.8,-1.579687914,-10.83580766,-138.3441437,-48.98006122
0.15,0.15,0.8,57.85,-1.581504391,-10.8441811,-140.2541296,-50.71310455
0.15,0.15,0.8,57.9,-1.586003605,-10.85042955,-142.1745657,-52.48224552
0.15,0.15,0.8,57.95,-1.593831187,-10.85588022,-144.1028636,-54.29269688
0.15,0.15,0.8,58,-1.605845081,-10.86321314,-146.0328178,-56.15029946
0.15,0.15,0.8,58.05,-1.622645995,-10.87762406,-147.9508435,-58.0529428
0.15,0.15,0.8,58.1,-1.642988249,-10.9067296,-149.835622,-59.96294551
0.15,0.15,0.8,58.15,-1.662167175,-10.95227979,-151.675822,-61.77377625
0.15,0.15,0.8,58.2,-1.67541645,-10.9954734,-153.4958134,-63.39372206
0.15,0.15,0.8,58.25,-1.68365906,-11.01394161,-155.3334212,-64.91008883
0.15,0.15,0.8,58.3,-1.691083346,-11.01032354,-157.2001516,-66.46514345
0.15,0.15,0.8,58.35,-1.700415328,-10.99758869,-159.0868469,-68.0991397
0.15,0.15,0.8,58.4,-1.712459409,-10.98351782,-160.981931,-69.79377831
0.15,0.15,0.8,58.45,-1.727154106,-10.97097404,-162.877394,-71.52534994
0.15,0.15,0.8,58.5,-1.744211503,-10.96073366,-164.7683678,-73.27739666
0.15,0.15,0.8,58.55,-1.765799144,-10.95320707,-166.6516268,-75.04009068
0.15,0.15,0.8,58.6,-1.787466353,-10.94557969,-168.5201162,-76.79623301
0.15,0.15,0.8,58.65,-1.80963687,-10.93721122,-170.39055,-78.54498919
0.15,0.15,0.8,58.7,-1.83660775,-10.92725498,-172.2561377,-80.2872257
0.15,0.15,0.8,58.75,-1.867341336,-10.91472863,-174.08816,-82.0270607
0.15,0.15,0.8,58.8,-1.899493839,-10.8988044,-175.8849506,-83.77383188
0.15,0.15,0.8,58.85,-1.932488698,-10.87949445,-177.6472857,-85.54325597
0.15,0.15,0.8,58.9,-1.965970487,-10.85875437,-179.3713967,-87.3546027
0.15,0.15,0.8,58.95,-1.999232783,-10.84140663,178.9492201,-89.21972328
0.15,0.15,0.8,59,-2.030972746,-10.83444629,177.3224406,-91.12477743
0.15,0.15,0.8,59.05,-2.059032419,-10.84370481,175.7558715,-93.01688572
0.15,0.15,0.8,59.1,-2.080146757,-10.86914782,174.2537632,-94.81058306
0.15,0.15,0.8,59.15,-2.089905685,-10.901158,172.8116463,-96.41521923
0.15,0.15,0.8,59.2,-2.083337246,-10.91889332,171.4091367,-97.78143812
0.15,0.15,0.8,59.25,-2.056541752,-10.89444015,170.0045839,-98.97317587
0.15,0.15,0.8,59.3,-2.00917803,-10.81107357,168.5390048,-100.2132742
0.15,0.15,0.8,59.35,-1.946261173,-10.68556502,166.9545568,-101.7626794
0.15,0.15,0.8,59.4,-1.877202639,-10.55815852,165.2197622,-103.697318
0.15,0.15,0.8,59.45,-1.812091053,-10.45789658,163.342262,-105.8927133
0.15,0.15,0.8,59.5,-1.757982556,-10.39053256,161.3593737,-108.1880544
0.15,0.15,0.8,59.55,-1.717652102,-10.3494327,159.3173881,-110.4830945
0.15,0.15,0.8,59.6,-1.690614074,-10.32616212,157.2557765,-112.7369477
0.15,0.15,0.8,59.65,-1.674807998,-10.31445635,155.202099,-114.9409923
0.15,0.15,0.8,59.7,-1.667792803,-10.31071979,153.1745557,-117.098773
0.15,0.15,0.8,59.75,-1.667010179,-10.31358644,151.1874895,-119.21371
0.15,0.15,0.8,59.8,-1.668837303,-10.32295681,149.2541364,-121.278308
0.15,0.15,0.8,59.85,-1.667186339,-10.3370877,147.3731554,-123.2668095
0.15,0.15,0.8,59.9,-1.6572188,-10.3483442,145.5008485,-125.1614356
0.15,0.15,0.8,59.95,-1.643221946,-10.34847299,143.5873556,-127.0059811
0.15,0.15,0.8,60,-1.632063411,-10.3393933,141.6402251,-128.8639149
0.15,0.15,0.8,60.05,-1.627155323,-10.32403667,139.681118,-130.7514903
0.15,0.15,0.8,60.1,-1.623524856,-10.31046025,137.7281315,-132.6627259
0.15,0.15,0.8,60.15,-1.62099703,-10.2996565,135.7813618,-134.5813447
0.15,0.15,0.8,60.2,-1.619396974,-10.29083074,133.8407791,-136.4933852
0.15,0.15,0.8,60.25,-1.618549426,-10.2825203,131.90625,-138.3932157
0.15,0.15,0.8,60.3,-1.618262724,-10.27356057,129.9776698,-140.2814286
0.15,0.15,0.8,60.35,-1.618124105,-10.26331131,128.0565641,-142.160925
0.15,0.15,0.8,60.4,-1.620703511,-10.25151608,126.1279487,-144.034671
0.15,0.15,0.8,60.45,-1.620780634,-10.23812672,124.2153056,-145.9049879
0.15,0.15,0.8,60.5,-1.621777279,-10.22318875,122.303484,-147.7735252
0.15,0.15,0.8,60.55,-1.62301833,-10.20678139,120.3937869,-149.6414222
0.15,0.15,0.8,60.6,-1.624433159,-10.18898987,118.4858011,-151.5094735
0.15,0.15,0.8,60.65,-1.626015883,-10.16989388,116.579031,-153.3782532
0.15,0.15,0.8,60.7,-1.627786769,-10.14956366,114.6730653,-155.2482001
0.15,0.15,0.8,60.75,-1.629779132,-10.12805923,112.7676215,-157.1196733
0.15,0.15,0.8,60.8,-1.632030255,-10.10543102,110.8625567,-158.9929872
0.15,0.15,0.8,60.85,-1.63457399,-10.08172084,108.9578555,-160.868435
0.15,0.15,0.8,60.9,-1.637435128,-10.05696297,107.0536042,-162.7463032
0.15,0.15,0.8,60.95,-1.640625825,-10.0311852,105.1499561,-164.6268823
0.15,0.15,0.8,61,-1.644144187,-10.00440972,103.2470923,-166.5104744
0.15,0.15,0.8,61.05,-1.647974826,-9.976654068,101.3451859,-168.3973997
0.15,0.15,0.8,61.1,-1.652090988,-9.947931974,99.44436964,-170.2880033
0.15,0.15,0.8,61.15,-1.656457803,-9.91825436,97.54471211,-172.182662
0.15,0.15,0.8,61.2,-1.661036196,-9.887630477,95.64620075,-174.0817937
0.15,0.15,0.8,61.25,-1.665787157,-9.856069415,93.74873212,-175.9858686
0.15,0.15,0.8,61.3,-1.670676205,-9.823582215,91.85210794,-177.8954245
0.15,0.15,0.8,61.35,-1.675678103,-9.790185028,89.95603591,-179.8110863
0.15,0.15,0.8,61.4,-1.680782089,-9.755903999,88.06013489,178.2664088
0.15,0.15,0.8,61.45,-1.685998152,-9.720783053,86.16394555,176.3361797
0.15,0.15,0.8,61.5,-1.691365121,-9.684896558,84.2669512,174.3971685
0.15,0.15,0.8,61.55,-1.696961559,-9.648370122,82.36861962,172.4481121
0.15,0.15,0.8,61.6,-1.70292023,-9.611414823,80.46848928,170.4875532
0.15,0.15,0.8,61.65,-1.709445147,-9.574381984,78.56634556,168.5139788
0.15,0.15,0.8,61.7,-1.716823919,-9.537835648,76.66256526,166.5263817
0.15,0.15,0.8,61.75,-1.725410665,-9.502473589,74.75872528,164.5259135
0.15,0.15,0.8,61.8,-1.735519085,-9.468520112,72.85845244,162.5115736
0.15,0.15,0.8,61.85,-1.747133388,-9.438847368,70.96792389,160.4820377
0.15,0.15,0.8,61.9,-1.759451962,-9.41495944,69.09425647,158.4629365
0.15,0.15,0.8,61.95,-1.770720903,-9.395764964,67.24011671,156.4783684
0.15,0.15,0.8,62,-1.779085319,-9.377754071,65.39819978,154.5490418
0.15,0.15,0.8,62.05,-1.783984225,-9.355470685,63.55407905,152.6753904
0.15,0.15,0.8,62.1,-1.786387448,-9.324887525,61.69592107,150.8327589
0.15,0.15,0.8,62.15,-1.787776904,-9.285614433,59.81949313,148.9893936
0.15,0.15,0.8,62.2,-1.789291482,-9.239787963,57.92593834,147.1246416
0.15,0.15,0.8,62.25,-1.791557591,-9.189961082,56.01808746,145.2317638
0.15,0.15,0.8,62.3,-1.794842632,-9.138031879,54.09847425,143.3121964
0.15,0.15,0.8,62.35,-1.799218463,-9.085136894,52.16881606,141.3702031
0.15,0.15,0.8,62.4,-1.804653022,-9.031876379,50.23012793,139.4101851
0.15,0.15,0.8,62.45,-1.811044641,-8.978540139,48.28304472,137.4357877
0.15,0.15,0.8,62.5,-1.818231647,-8.925257163,46.32825273,135.4497956
0.15,0.15,0.8,62.55,-1.826015492,-8.872080654,44.36703049,133.4542786
0.15,0.15,0.8,62.6,-1.834241686,-8.81903277,42.40175977,131.4507754
0.15,0.15,0.8,62.65,-1.842954339,-8.766126995,40.43592559,129.4404481
0.15,0.15,0.8,62.7,-1.852534568,-8.713378751,38.47304274,127.4241992
0.15,0.15,0.8,62.75,-1.863644085,-8.660810015,36.51489488,125.402754
0.15,0.15,0.8,62.8,-1.876946265,-8.608450959,34.56070429,123.3767186
0.15,0.15,0.8,62.85,-1.892848721,-8.556340152,32.60809818,121.3466202
0.15,0.15,0.8,62.9,-1.911468824,-8.504524107,30.65473281,119.3129351
0.15,0.15,0.8,62.95,-1.932755478,-8.453056548,28.69921014,117.2761085
0.15,0.15,0.8,63,-1.95661406,-8.401997603,26.74113572,115.2365683
0.15,0.2,0.65,57,-5.66582877,-2.837250608,-55.35399538,34.61971299
0.15,0.2,0.65,57.05,-5.621646267,-2.847658441,-57.39826231,32.57112925
0.15,0.2,0.65,57.1,-5.581677094,-2.861551989,-59.43644043,30.51611103
0.15,0.2,0.65,57.15,-5.544368081,-2.878489819,-61.46420129,28.46244384
0.15,0.2,0.65,57.2,-5.508543574,-2.897579734,-63.48452983,26.41464459
0.15,0.2,0.65,57.25,-5.474096619,-2.918012349,-65.50191614,24.37223634
0.15,0.2,0.65,57.3,-5.441354599,-2.939618299,-67.51558166,22.33312347
0.15,0.2,0.65,57.35,-5.410078783,-2.962590995,-69.52141811,20.29757802
0.15,0.2,0.65,57.4,-5.378030196,-2.988429026,-71.50859856,18.27506215
0.15,0.2,0.65,57.45,-5.345106679,-3.014215115,-73.49668837,16.26598211
0.15,0.2,0.65,57.5,-5.312912632,-3.038193368,-75.49789114,14.26060397
0.15,0.2,0.65,57.55,-5.281567204,-3.061016738,-77.50931503,12.25630312
0.15,0.2,0.65,57.6,-5.251195159,-3.083324468,-79.52800356,10.25096892
0.15,0.2,0.65,57.65,-5.221925476,-3.105740332,-81.55095665,8.242975224
0.15,0.2,0.65,57.7,-5.193889824,-3.128870579,-83.57515241,6.231155086
0.15,0.2,0.65,57.75,-5.167220963,-3.153301555,-85.59756917,4.214778176
0.15,0.2,0.65,57.8,-5.140620169,-3.178478816,-87.62120212,2.200304318
0.15,0.2,0.65,57.85,-5.115502897,-3.204798785,-89.65497973,0.187609202
0.15,0.2,0.65,57.9,-5.092369059,-3.232308251,-91.6975687,-1.821154822
0.15,0.2,0.65,57.95,-5.071816633,-3.260866509,-93.74555639,-3.822691657
0.15,0.2,0.65,58,-5.054210459,-3.289833226,-95.79193603,-5.81366299
0.15,0.2,0.65,58.05,-5.038972649,-3.318020406,-97.82787518,-7.795522671
0.15,0.2,0.65,58.1,-5.024499003,-3.344888004,-99.85085797,-9.777940433
0.15,0.2,0.65,58.15,-5.009689568,-3.371574061,-101.8686073,-11.76887029
0.15,0.2,0.65,58.2,-4.994942498,-3.399453397,-103.8899035,-13.76612751
0.15,0.2,0.65,58.25,-4.981286069,-3.428963848,-105.9174139,-15.76378412
0.15,0.2,0.65,58.3,-4.969510457,-3.459978247,-107.9494205,-17.75778559
0.15,0.2,0.65,58.35,-4.96004363,-3.492272578,-109.983021,-19.74614382
0.15,0.2,0.65,58.4,-4.953091513,-3.525674115,-112.015509,-21.72790949
0.15,0.2,0.65,58.45,-4.948754749,-3.560070105,-114.0446252,-23.70253462
0.15,0.2,0.65,58.5,-4.947087976,-3.595389191,-116.0684762,-25.66960043
0.15,0.2,0.65,58.55,-4.948389412,-3.631591798,-118.0838252,-27.62885154
0.15,0.2,0.65,58.6,-4.952622841,-3.668816786,-120.0898392,-29.58015235
0.15,0.2,0.65,58.65,-4.960301554,-3.707095912,-122.0819765,-31.52195303
0.15,0.2,0.65,58.7,-4.971793032,-3.746397836,-124.054125,-33.4527038
0.15,0.2,0.65,58.75,-4.987239046,-3.786633682,-125.9983571,-35.3712536
0.15,0.2,0.65,58.8,-5.006431172,-3.82773144,-127.9048306,-37.27741039
0.15,0.2,0.65,58.85,-5.028634839,-3.869843724,-129.7620182,-39.17224093
0.15,0.2,0.65,58.9,-5.052369245,-3.913701163,-131.5575577,-41.05696906
0.15,0.2,0.65,58.95,-5.075183292,-3.960906403,-133.280098,-42.92891806
0.15,0.2,0.65,59,-5.093524139,-4.013654422,-134.9224385,-44.77444845
0.15,0.2,0.65,59.05,-5.102861316,-4.073380432,-136.4857991,-46.56258016
0.15,0.2,0.65,59.1,-5.098255449,-4.138395381,-137.9840208,-48.24553139
0.15,0.2,0.65,59.15,-5.075483864,-4.201173083,-139.4451719,-49.77217271
0.15,0.2,0.65,59.2,-5.032659863,-4.246834923,-140.9084408,-51.12074484
0.15,0.2,0.65,59.25,-4.97162092,-4.256672159,-142.4195502,-52.34775791
0.15,0.2,0.65,59.3,-4.896955743,-4.220177858,-144.0245584,-53.60784137
0.15,0.2,0.65,59.35,-4.814050708,-4.147189466,-145.751369,-55.07808321
0.15,0.2,0.65,59.4,-4.728853572,-4.062904658,-147.6023166,-56.83570881
0.15,0.2,0.65,59.45,-4.646907548,-3.989814154,-149.5629685,-58.83246875
0.15,0.2,0.65,59.5,-4.572297723,-3.937847595,-151.6101344,-60.96863191
0.15,0.2,0.65,59.55,-4.507420435,-3.907024899,-153.7174071,-63.15904403
0.15,0.2,0.65,59.6,-4.453220481,-3.893233814,-155.8586922,-65.35130183
0.15,0.2,0.65,59.65,-4.409489653,-3.89171751,-158.0098585,-67.51853627
0.15,0.2,0.65,59.7,-4.375009612,-3.898179995,-160.1494949,-69.64884848
0.15,0.2,0.65,59.75,-4.34752011,-3.908707304,-162.260435,-71.73984544
0.15,0.2,0.65,59.8,-4.323776326,-3.919734344,-164.3335947,-73.80030228
0.15,0.2,0.65,59.85,-4.300248138,-3.929483615,-166.373168,-75.85256914
0.15,0.2,0.65,59.9,-4.274689404,-3.939830315,-168.3971843,-77.91701181
0.15,0.2,0.65,59.95,-4.247465607,-3.953907988,-170.4276398,-79.98982423
0.15,0.2,0.65,60,-4.221043885,-3.972323754,-172.4765658,-82.05397755
0.15,0.2,0.65,60.05,-4.198164374,-3.993912393,-174.5155967,-84.09505034
0.15,0.2,0.65,60.1,-4.175667814,-4.016536247,-176.5567014,-86.12310817
0.15,0.2,0.65,60.15,-4.154602245,-4.040003061,-178.6015835,-88.13784589
