D_pth [mm],d_apad [mm],shield [mm],Freq [GHz],"dB(S(1,1)) []","dB(S(2,1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.1,0.7,1.45,37.05,-10.14063636,-1.271808276,35.86020141,130.1932933
0.1,0.7,1.45,37.1,-10.04461907,-1.294108034,34.85052076,129.2642505
0.1,0.7,1.45,37.15,-9.960663613,-1.330982193,33.62414714,128.3589407
0.1,0.7,1.45,37.2,-9.895325415,-1.383088393,32.15578167,127.5009714
0.1,0.7,1.45,37.25,-9.858397871,-1.450266776,30.4265576,126.7218083
0.1,0.7,1.45,37.3,-9.863823468,-1.530698202,28.43652368,126.0612099
0.1,0.7,1.45,37.35,-9.929829777,-1.619677637,26.22658463,125.5642641
0.1,0.7,1.45,37.4,-10.07669835,-1.70828577,23.90990197,125.2714724
0.1,0.7,1.45,37.45,-10.31989952,-1.782925166,21.70121059,125.199093
0.1,0.7,1.45,37.5,-10.65778818,-1.827378265,19.91153485,125.3137899
0.1,0.7,1.45,37.55,-11.05908254,-1.828360779,18.86605501,125.51887
0.1,0.7,1.45,37.6,-11.46281118,-1.782303438,18.74905731,125.6744297
0.1,0.7,1.45,37.65,-11.79948912,-1.698020703,19.47804879,125.6501708
0.1,0.7,1.45,37.7,-12.02182885,-1.592433779,20.73248965,125.3744356
0.1,0.7,1.45,37.75,-12.120276,-1.482954229,22.12331715,124.845183
0.1,0.7,1.45,37.8,-12.11469279,-1.38214222,23.35461935,124.1068078
0.1,0.7,1.45,37.85,-12.0360204,-1.296518817,24.27723251,123.2193958
0.1,0.7,1.45,37.9,-11.91286501,-1.227944755,24.85749964,122.2383106
0.1,0.7,1.45,37.95,-11.76647278,-1.175556195,25.12457619,121.2062096
0.1,0.7,1.45,38,-11.61083674,-1.137263464,25.13095179,120.152647
0.1,0.7,1.45,38.05,-11.45451736,-1.110645525,24.93118693,119.0966379
0.1,0.7,1.45,38.1,-11.30247955,-1.093392239,24.57309432,118.0496585
0.1,0.7,1.45,38.15,-11.15745276,-1.083479382,24.09539743,117.0181341
0.1,0.7,1.45,38.2,-11.02081824,-1.079207776,23.52817381,116.0052398
0.1,0.7,1.45,38.25,-10.89315282,-1.079182571,22.89423301,115.0121163
0.1,0.7,1.45,38.3,-10.77455225,-1.082271659,22.21062452,114.0386599
0.1,0.7,1.45,38.35,-10.66482132,-1.087561193,21.48997673,113.0840234
0.1,0.7,1.45,38.4,-10.56358642,-1.094315481,20.74158875,112.1469278
0.1,0.7,1.45,38.45,-10.47036334,-1.101943436,19.97228323,111.2258522
0.1,0.7,1.45,38.5,-10.38459978,-1.109971613,19.18705623,110.3191478
0.1,0.7,1.45,38.55,-10.30570306,-1.1180231,18.3895648,109.4251011
0.1,0.7,1.45,38.6,-10.23305935,-1.125801409,17.58248873,108.541966
0.1,0.7,1.45,38.65,-10.16604753,-1.133078719,16.76779672,107.6679742
0.1,0.7,1.45,38.7,-10.10404975,-1.139688121,15.94694094,106.8013319
0.1,0.7,1.45,38.75,-10.04645961,-1.145519933,15.1209984,105.9402073
0.1,0.7,1.45,38.8,-9.992688679,-1.150522594,14.29077344,105.0827175
0.1,0.7,1.45,38.85,-9.942171701,-1.154708943,13.45687171,104.2269248
0.1,0.7,1.45,38.9,-9.894370829,-1.15816859,12.61975385,103.370864
0.1,0.7,1.45,38.95,-9.848779011,-1.161085595,11.77977444,102.5126364
0.1,0.7,1.45,39,-9.804922752,-1.163756487,10.93721081,101.6506188
0.1,0.7,1.45,39.05,-9.762364368,-1.166595253,10.09228456,100.7838305
0.1,0.7,1.45,39.1,-9.720703861,-1.170101309,9.245178341,99.91243359
0.1,0.7,1.45,39.15,-9.679580523,-1.17476469,8.396049447,99.03817421
0.1,0.7,1.45,39.2,-9.638674396,-1.180910946,7.545041391,98.16437367
0.1,0.7,1.45,39.25,-9.597707708,-1.188551766,6.692294435,97.29511007
0.1,0.7,1.45,39.3,-9.556446429,-1.197352401,5.837955565,96.43375019
0.1,0.7,1.45,39.35,-9.514702139,-1.20677005,4.982188225,95.58166328
0.1,0.7,1.45,39.4,-9.472334433,-1.216282418,4.125181705,94.73794228
0.1,0.7,1.45,39.45,-9.429254198,-1.225561891,3.267159473,93.90014511
0.1,0.7,1.45,39.5,-9.385428178,-1.234522468,2.40838469,93.06537996
0.1,0.7,1.45,39.55,-9.340885404,-1.243269563,1.549159285,92.23111318
0.1,0.7,1.45,39.6,-9.29572615,-1.252018469,0.689809573,91.39552145
0.1,0.7,1.45,39.65,-9.250134049,-1.261025177,-0.16935443,90.55751359
0.1,0.7,1.45,39.7,-9.204391523,-1.270542314,-1.028128552,89.71660331
0.1,0.7,1.45,39.75,-9.158896937,-1.280796304,-1.886589916,88.87275292
0.1,0.7,1.45,39.8,-9.114177532,-1.291977803,-2.745412343,88.02624007
0.1,0.7,1.45,39.85,-9.070882606,-1.304239018,-3.606381432,87.17756001
0.1,0.7,1.45,39.9,-9.029724748,-1.317693922,-4.473119691,86.32735884
0.1,0.7,1.45,39.95,-8.99131822,-1.33241935,-5.351834888,85.47638953
0.1,0.7,1.45,40,-8.955872068,-1.348456052,-6.251461575,84.6254832
0.1,0.7,1.45,40.05,-8.922796181,-1.365809389,-7.18205217,83.77552994
0.1,0.7,1.45,40.1,-8.890500551,-1.384449649,-8.15062515,82.92746576
0.1,0.7,1.45,40.15,-8.856794275,-1.404312034,-9.156051798,82.08226322
0.1,0.7,1.45,40.2,-8.819895894,-1.425296444,-10.18733982,81.24092471
0.1,0.7,1.45,40.25,-8.779338707,-1.447267131,-11.22793822,80.40447761
0.1,0.7,1.45,40.3,-8.736042502,-1.47005233,-12.26272119,79.57397116
0.1,0.7,1.45,40.35,-8.691679547,-1.493443919,-13.28220764,78.75047508
0.1,0.7,1.45,40.4,-8.647983493,-1.517197175,-14.28255403,77.93508009
0.1,0.7,1.45,40.45,-8.606381228,-1.541030649,-15.2634356,77.12890049
0.1,0.7,1.45,40.5,-8.567921719,-1.564626207,-16.22595457,76.33307927
0.1,0.7,1.45,40.55,-8.533343608,-1.587629268,-17.17134543,75.54879578
0.1,0.7,1.45,40.6,-8.503169497,-1.609649251,-18.10038878,74.77727649
0.1,0.7,1.45,40.65,-8.477782033,-1.630260273,-19.01324174,74.01980893
0.1,0.7,1.45,40.7,-8.457474089,-1.649002134,-19.90946072,73.27775903
0.1,0.7,1.45,40.75,-8.442478214,-1.665381617,-20.78809289,72.5525921
0.1,0.7,1.45,40.8,-8.432982351,-1.678874162,-21.6477803,71.84589751
0.1,0.7,1.45,40.85,-8.429137378,-1.688925974,-22.4868558,71.15941698
0.1,0.7,1.45,40.9,-8.43106014,-1.694956632,-23.30342554,70.4950766
0.1,0.7,1.45,40.95,-8.43883425,-1.696362277,-24.09543863,69.85502225
0.1,0.7,1.45,41,-8.452509979,-1.692519482,-24.86074604,69.24165818
0.1,0.7,1.55,37,-9.491880175,-1.375796081,32.88617517,-51.74961673
0.1,0.7,1.55,37.05,-9.436227657,-1.38408404,32.08392964,-52.64499693
0.1,0.7,1.55,37.1,-9.37350293,-1.398353347,31.20611402,-53.55824559
0.1,0.7,1.55,37.15,-9.3042144,-1.419513695,30.23537892,-54.48919485
0.1,0.7,1.55,37.2,-9.229273119,-1.448884533,29.1489098,-55.43707034
0.1,0.7,1.55,37.25,-9.150369194,-1.488390679,27.9163919,-56.39952245
0.1,0.7,1.55,37.3,-9.070683425,-1.540844002,26.49745478,-57.37052677
0.1,0.7,1.55,37.35,-8.996247482,-1.610300578,24.83915737,-58.33580588
0.1,0.7,1.55,37.4,-8.938543127,-1.702305523,22.87599861,-59.26288071
0.1,0.7,1.55,37.45,-8.91930402,-1.823111205,20.54112148,-60.08050961
0.1,0.7,1.55,37.5,-8.978219274,-1.974528796,17.81554965,-60.64473163
0.1,0.7,1.55,37.55,-9.178843505,-2.136452912,14.88450798,-60.73241805
0.1,0.7,1.55,37.6,-9.580326266,-2.241384042,12.48477909,-60.26393453
0.1,0.7,1.55,37.65,-10.0866663,-2.227264183,11.99819929,-59.80565609
0.1,0.7,1.55,37.7,-10.31125637,-2.182766948,13.23750353,-60.04552847
0.1,0.7,1.55,37.75,-10.24012143,-2.243082161,12.57293135,-60.44969865
0.1,0.7,1.55,37.8,-10.51744545,-2.34712646,10.00087409,-59.83051689
0.1,0.7,1.55,37.85,-11.14678523,-2.248911304,9.709834506,-58.38070515
0.1,0.7,1.55,37.9,-11.60272832,-1.941222481,12.1933467,-57.95818356
0.1,0.7,1.55,37.95,-11.71746576,-1.655579262,15.23618912,-58.88037969
0.1,0.7,1.55,38,-11.61497519,-1.471532944,17.55134539,-60.33633923
0.1,0.7,1.55,38.05,-11.42419817,-1.36393208,18.96562894,-61.85281105
0.1,0.7,1.55,38.1,-11.21290564,-1.301134394,19.67083125,-63.28686805
0.1,0.7,1.55,38.15,-11.00869335,-1.263331097,19.87909062,-64.61499315
0.1,0.7,1.55,38.2,-10.82041094,-1.239721192,19.74789014,-65.84465901
0.1,0.7,1.55,38.25,-10.64915089,-1.224903077,19.38409611,-66.98924833
0.1,0.7,1.55,38.3,-10.49310394,-1.216471367,18.8608415,-68.06424782
0.1,0.7,1.55,38.35,-10.34982639,-1.213214484,18.23168244,-69.08722378
0.1,0.7,1.55,38.4,-10.21760776,-1.213977398,17.53838331,-70.07503225
0.1,0.7,1.55,38.45,-10.09617743,-1.217449537,16.8109176,-71.04022458
0.1,0.7,1.55,38.5,-9.986195113,-1.222450894,16.06371529,-71.99026162
0.1,0.7,1.55,38.55,-9.887861302,-1.228139181,15.29745077,-72.92906262
0.1,0.7,1.55,38.6,-9.800191068,-1.234007606,14.50781118,-73.85876151
0.1,0.7,1.55,38.65,-9.721457202,-1.239790826,13.69270225,-74.78076121
0.1,0.7,1.55,38.7,-9.649902881,-1.245372889,12.85366888,-75.69618941
0.1,0.7,1.55,38.75,-9.584093311,-1.250724119,11.99433493,-76.60604932
0.1,0.7,1.55,38.8,-9.522949407,-1.255863532,11.11881404,-77.511253
0.1,0.7,1.55,38.85,-9.465665563,-1.260837689,10.23088511,-78.41262021
0.1,0.7,1.55,38.9,-9.411621421,-1.265708933,9.333725919,-79.3108723
0.1,0.7,1.55,38.95,-9.360317616,-1.270548712,8.429906952,-80.20662898
0.1,0.7,1.55,39,-9.311334721,-1.275433574,7.521472242,-81.10040869
0.1,0.7,1.55,39.05,-9.264308304,-1.28044258,6.610033065,-81.99263145
0.1,0.7,1.55,39.1,-9.218913981,-1.285655438,5.696849425,-82.88362323
0.1,0.7,1.55,39.15,-9.174858486,-1.291151012,4.782894334,-83.77362097
0.1,0.7,1.55,39.2,-9.131874309,-1.297006023,3.868902716,-84.66277779
0.1,0.7,1.55,39.25,-9.089716496,-1.303293813,2.955408238,-85.55116824
0.1,0.7,1.55,39.3,-9.048160768,-1.310083141,2.042771243,-86.43879353
0.1,0.7,1.55,39.35,-9.00700247,-1.317436956,1.131200266,-87.3255867
0.1,0.7,1.55,39.4,-8.966056043,-1.32541112,0.220768984,-88.21141797
0.1,0.7,1.55,39.45,-8.925154824,-1.33405306,-0.688570085,-89.09610041
0.1,0.7,1.55,39.5,-8.884151041,-1.343400304,-1.59697422,-89.97939613
0.1,0.7,1.55,39.55,-8.842915918,-1.35347887,-2.504700861,-90.86102357
0.1,0.7,1.55,39.6,-8.801339804,-1.364301445,-3.412099321,-91.74066626
0.1,0.7,1.55,39.65,-8.759332284,-1.37586527,-4.319603662,-92.61798425
0.1,0.7,1.55,39.7,-8.716822179,-1.388149645,-5.227726712,-93.49262963
0.1,0.7,1.55,39.75,-8.6737574,-1.401112944,-6.137055464,-94.36426883
0.1,0.7,1.55,39.8,-8.630104551,-1.414689057,-7.048248298,-95.23261616
0.1,0.7,1.55,39.85,-8.585848172,-1.428783335,-7.962034971,-96.09748608
0.1,0.7,1.55,39.9,-8.540989487,-1.443268528,-8.87922093,-96.95887715
0.1,0.7,1.55,39.95,-8.495544436,-1.457982443,-9.800698759,-97.81710876
0.1,0.7,1.55,40,-8.449540718,-1.472732032,-10.72747163,-98.67304341
0.1,0.7,1.55,40.05,-8.403013438,-1.487315841,-11.66069767,-99.5284357
0.1,0.7,1.55,40.1,-8.355998937,-1.501592243,-12.6017719,-100.3864246
0.1,0.7,1.55,40.15,-8.308526441,-1.515647937,-13.55247805,-101.2520227
0.1,0.7,1.55,40.2,-8.260608248,-1.530140011,-14.51527626,-102.1318954
0.1,0.7,1.55,40.25,-8.212233377,-1.546776516,-15.49386652,-103.0315202
0.1,0.7,1.55,40.3,-8.163386294,-1.568393553,-16.49433649,-103.9474318
0.1,0.7,1.55,40.35,-8.114176904,-1.597446806,-17.52757864,-104.8586323
0.1,0.7,1.55,40.4,-8.065427985,-1.633229726,-18.61430146,-105.7332025
0.1,0.7,1.55,40.45,-8.021098397,-1.671603213,-19.7928835,-106.552474
0.1,0.7,1.55,40.5,-7.996720119,-1.708337354,-21.10584063,-107.3218781
0.1,0.7,1.55,40.55,-8.02663209,-1.741459358,-22.41193862,-108.0578509
0.1,0.7,1.55,40.6,-8.084560506,-1.770825768,-23.23430399,-108.7741673
0.1,0.7,1.55,40.65,-8.083678155,-1.796967261,-23.79459028,-109.4784964
0.1,0.7,1.55,40.7,-8.047870179,-1.820436977,-24.51348177,-110.1740655
0.1,0.7,1.55,40.75,-8.010100938,-1.841615653,-25.3780158,-110.8617541
0.1,0.7,1.55,40.8,-7.978757897,-1.860707021,-26.31759909,-111.5414053
0.1,0.7,1.55,40.85,-7.954813035,-1.87778067,-27.29398432,-112.2124846
0.1,0.7,1.55,40.9,-7.937975828,-1.892814186,-28.28853585,-112.8743751
0.1,0.7,1.55,40.95,-7.927929944,-1.905724352,-29.29130123,-113.5264964
0.1,0.7,1.55,41,-7.924501282,-1.916388272,-30.29611445,-114.1683448
0.1,0.8,1.35,37,-11.79493402,-1.127079636,48.48346989,143.0711484
0.1,0.8,1.35,37.05,-11.74146882,-1.202898382,47.05639149,142.0076703
0.1,0.8,1.35,37.1,-11.711759,-1.271627183,45.53440265,141.2753463
0.1,0.8,1.35,37.15,-11.71241977,-1.318648048,43.92978158,140.7331176
0.1,0.8,1.35,37.2,-11.75227228,-1.34350418,42.27287422,140.2633329
0.1,0.8,1.35,37.25,-11.84252977,-1.3515848,40.63082611,139.7941652
0.1,0.8,1.35,37.3,-11.99532386,-1.349440358,39.14599473,139.2891477
0.1,0.8,1.35,37.35,-12.21502075,-1.343306292,38.11439233,138.7331512
0.1,0.8,1.35,37.4,-12.45721183,-1.339315699,38.10300851,138.123991
0.1,0.8,1.35,37.45,-12.4742246,-1.344678745,39.44395015,137.4725064
0.1,0.8,1.35,37.5,-12.0518449,-1.36962001,38.05022363,136.8202113
0.1,0.8,1.35,37.55,-12.30777908,-1.427103114,33.61063281,136.3099764
0.1,0.8,1.35,37.6,-12.91342079,-1.502775964,32.84404335,136.3428893
0.1,0.8,1.35,37.65,-13.32142105,-1.452256629,34.33158378,137.0493679
0.1,0.8,1.35,37.7,-13.48831516,-1.241901577,36.40426549,136.9037633
0.1,0.8,1.35,37.75,-13.47498162,-1.092401321,38.23695611,135.8333458
0.1,0.8,1.35,37.8,-13.35631519,-1.019501601,39.51088467,134.6541203
0.1,0.8,1.35,37.85,-13.19156104,-0.981693608,40.20178224,133.5575777
0.1,0.8,1.35,37.9,-13.01736333,-0.959167198,40.41061836,132.5360811
0.1,0.8,1.35,37.95,-12.85248622,-0.944223743,40.26301528,131.5644923
0.1,0.8,1.35,38,-12.70466156,-0.933706617,39.86799449,130.6251068
0.1,0.8,1.35,38.05,-12.57573051,-0.926172144,39.30841617,129.7071291
0.1,0.8,1.35,38.1,-12.46472716,-0.920866727,38.64352002,128.8041233
0.1,0.8,1.35,38.15,-12.36952724,-0.917334987,37.91437326,127.9122368
0.1,0.8,1.35,38.2,-12.28766476,-0.915259356,37.1489359,127.0291406
0.1,0.8,1.35,38.25,-12.21670758,-0.914390645,36.36594537,126.153413
0.1,0.8,1.35,38.3,-12.15441211,-0.914516776,35.5776706,125.2841767
0.1,0.8,1.35,38.35,-12.09877345,-0.915448392,34.79179101,124.4208845
0.1,0.8,1.35,38.4,-12.04803012,-0.917012282,34.0126511,123.5631909
0.1,0.8,1.35,38.45,-12.00065376,-0.919048525,33.24208657,122.7108789
0.1,0.8,1.35,38.5,-11.95533881,-0.921409569,32.47996671,121.8638228
0.1,0.8,1.35,38.55,-11.91100016,-0.923960582,31.72456142,121.0219793
0.1,0.8,1.35,38.6,-11.86678244,-0.926581319,30.97282132,120.1854038
0.1,0.8,1.35,38.65,-11.82208123,-0.929170976,30.22065075,119.3542947
0.1,0.8,1.35,38.7,-11.77657248,-0.931659795,29.46324875,118.5290703
0.1,0.8,1.35,38.75,-11.73024091,-0.934036151,28.69558176,117.7104731
0.1,0.8,1.35,38.8,-11.68339194,-0.936406972,27.91301874,116.8996359
0.1,0.8,1.35,38.85,-11.63662739,-0.939117163,27.11209385,116.0978329
0.1,0.8,1.35,38.9,-11.59076767,-0.942910368,26.29126815,115.3050847
0.1,0.8,1.35,38.95,-11.54671585,-0.948850607,25.45147468,114.5164803
0.1,0.8,1.35,39,-11.50528293,-0.957310909,24.59621252,113.7190418
0.1,0.8,1.35,39.05,-11.4670166,-0.966570426,23.73105686,112.9002651
0.1,0.8,1.35,39.1,-11.43208486,-0.974065508,22.86265791,112.0632316
0.1,0.8,1.35,39.15,-11.40024988,-0.978997234,21.99750881,111.220997
0.1,0.8,1.35,39.2,-11.37093367,-0.98210443,21.14084697,110.3821384
0.1,0.8,1.35,39.25,-11.34334461,-0.984306894,20.29596598,109.5487327
0.1,0.8,1.35,39.3,-11.31661983,-0.986216534,19.46402572,108.7199757
0.1,0.8,1.35,39.35,-11.28994591,-0.988183165,18.64427112,107.894486
0.1,0.8,1.35,39.4,-11.26263874,-0.990412182,17.83448446,107.0710628
0.1,0.8,1.35,39.45,-11.2341814,-0.99303994,17.03150091,106.248816
0.1,0.8,1.35,39.5,-11.20422945,-0.996171436,16.23167342,105.4271277
0.1,0.8,1.35,39.55,-11.17259602,-0.999897221,15.43123462,104.6055906
0.1,0.8,1.35,39.6,-11.13922726,-1.004300219,14.62654928,103.7839582
0.1,0.8,1.35,39.65,-11.10417571,-1.009457782,13.81427409,102.9621106
0.1,0.8,1.35,39.7,-11.06757539,-1.015441524,12.99144977,102.1400309
0.1,0.8,1.35,39.75,-11.02962059,-1.022316087,12.15554893,101.3177893
0.1,0.8,1.35,39.8,-10.99054859,-1.030137424,11.30449793,100.495533
0.1,0.8,1.35,39.85,-10.95062591,-1.038950827,10.43668584,99.67347708
0.1,0.8,1.35,39.9,-10.91013749,-1.048788872,9.550968586,98.85189938
0.1,0.8,1.35,39.95,-10.86937811,-1.059669319,8.646673074,98.03113452
0.1,0.8,1.35,40,-10.82864546,-1.071593025,7.723603436,97.2115696
0.1,0.8,1.35,40.05,-10.78823437,-1.084541887,6.782050221,96.3936399
0.1,0.8,1.35,40.1,-10.74843197,-1.098476837,5.822802095,95.57782496
0.1,0.8,1.35,40.15,-10.70951356,-1.113335902,4.847159141,94.76464502
0.1,0.8,1.35,40.2,-10.67173908,-1.129032337,3.856946369,93.95465785
0.1,0.8,1.35,40.25,-10.63535028,-1.145452843,2.854525868,93.14845625
0.1,0.8,1.35,40.3,-10.60056856,-1.162455889,1.842805812,92.3466663
0.1,0.8,1.35,40.35,-10.56759379,-1.179870132,0.825244498,91.5499467
0.1,0.8,1.35,40.4,-10.53660401,-1.197492948,-0.194152491,90.7589894
0.1,0.8,1.35,40.45,-10.50775638,-1.215089093,-1.210843894,89.97452192
0.1,0.8,1.35,40.5,-10.48118946,-1.232389489,-2.219774999,89.19731163
0.1,0.8,1.35,40.55,-10.4570268,-1.249090163,-3.215412201,88.42817232
0.1,0.8,1.35,40.6,-10.43538193,-1.264851346,-4.19179142,87.66797343
0.1,0.8,1.35,40.65,-10.41636467,-1.279296751,-5.142581563,86.91765237
0.1,0.8,1.35,40.7,-10.40008838,-1.292013074,-6.061163767,86.17823018
0.1,0.8,1.35,40.75,-10.38667796,-1.302549743,-6.940726537,85.45083091
0.1,0.8,1.35,40.8,-10.37627794,-1.310418968,-7.774376118,84.73670511
0.1,0.8,1.35,40.85,-10.36906022,-1.315096156,-8.555260487,84.03725767
0.1,0.8,1.35,40.9,-10.36523061,-1.316020777,-9.276704266,83.35408023
0.1,0.8,1.35,40.95,-10.36503361,-1.312597758,-9.932350727,82.68898842
0.1,0.8,1.35,41,-10.36875467,-1.304199543,-10.51630592,82.04406401
0.1,0.8,1.45,37,-11.15086435,-1.155870439,45.7479487,139.9593855
0.1,0.8,1.45,37.05,-11.03611147,-1.164030789,44.90683837,138.9893594
0.1,0.8,1.45,37.1,-10.93517581,-1.187425845,43.85899505,138.0519588
0.1,0.8,1.45,37.15,-10.8548357,-1.225439359,42.58460422,137.1695245
0.1,0.8,1.45,37.2,-10.80446221,-1.276490325,41.07284914,136.3668521
0.1,0.8,1.45,37.25,-10.79626101,-1.337680712,39.33287723,135.6694113
0.1,0.8,1.45,37.3,-10.84459602,-1.404487142,37.40978962,135.099941
0.1,0.8,1.45,37.35,-10.9634677,-1.470666268,35.40260112,134.6731837
0.1,0.8,1.45,37.4,-11.16140096,-1.52861103,33.47410743,134.3893558
0.1,0.8,1.45,37.45,-11.43446617,-1.570356497,31.83564082,134.228333
0.1,0.8,1.45,37.5,-11.76094517,-1.58919071,30.69408773,134.14778
0.1,0.8,1.45,37.55,-12.10283663,-1.581408053,30.17417056,134.0881057
0.1,0.8,1.45,37.6,-12.41626248,-1.54743078,30.26078143,133.9842146
0.1,0.8,1.45,37.65,-12.66573886,-1.491685249,30.80465828,133.7799107
0.1,0.8,1.45,37.7,-12.83356533,-1.42126463,31.58844037,133.4388716
0.1,0.8,1.45,37.75,-12.91994103,-1.344047166,32.40600166,132.9482674
0.1,0.8,1.45,37.8,-12.93664159,-1.267072815,33.11110012,132.3153936
0.1,0.8,1.45,37.85,-12.89976572,-1.195627715,33.62625348,131.5606219
0.1,0.8,1.45,37.9,-12.82485971,-1.133035608,33.92777781,130.710155
0.1,0.8,1.45,37.95,-12.72478507,-1.080906357,34.02501385,129.7905853
0.1,0.8,1.45,38,-12.60935528,-1.039569589,33.94330125,128.8257085
0.1,0.8,1.45,38.05,-12.48574961,-1.008510683,33.71295884,127.8351654
0.1,0.8,1.45,38.1,-12.35911283,-0.986724671,33.36325121,126.8342505
0.1,0.8,1.45,38.15,-12.23309036,-0.972969111,32.91964833,125.8343241
0.1,0.8,1.45,38.2,-12.11023471,-0.965928508,32.40299219,124.843452
0.1,0.8,1.45,38.25,-11.99229475,-0.964312434,31.82965191,123.8670646
0.1,0.8,1.45,38.3,-11.8804186,-0.966908573,31.21211842,122.9085365
0.1,0.8,1.45,38.35,-11.7752985,-0.972607424,30.55973306,121.9696556
0.1,0.8,1.45,38.4,-11.67727793,-0.980410703,29.87939267,121.0509784
0.1,0.8,1.45,38.45,-11.58643385,-0.989431761,29.17616032,120.1520867
0.1,0.8,1.45,38.5,-11.50264151,-0.99889373,28.45375942,119.2717644
0.1,0.8,1.45,38.55,-11.42562639,-1.008129429,27.71495458,118.4081142
0.1,0.8,1.45,38.6,-11.35500605,-1.016585848,26.9618341,117.5586412
0.1,0.8,1.45,38.65,-11.29032358,-1.023834795,26.19601306,116.7203307
0.1,0.8,1.45,38.7,-11.23107436,-1.029589543,25.41877532,115.8897546
0.1,0.8,1.45,38.75,-11.17672707,-1.033724505,24.63117028,115.0632443
0.1,0.8,1.45,38.8,-11.12674012,-1.036291346,23.83407756,114.2371554
0.1,0.8,1.45,38.85,-11.08057437,-1.037521422,23.02824935,113.4082282
0.1,0.8,1.45,38.9,-11.03770284,-1.037803649,22.21433781,112.5739961
0.1,0.8,1.45,38.95,-10.99761814,-1.037631506,21.39291285,111.7331447
0.1,0.8,1.45,39,-10.95983806,-1.037523749,20.56447395,110.8856948
0.1,0.8,1.45,39.05,-10.92390972,-1.037936464,19.72945846,110.032915
0.1,0.8,1.45,39.1,-10.88941268,-1.039191579,18.88824802,109.1769604
0.1,0.8,1.45,39.15,-10.8559613,-1.041442565,18.04117436,108.3203432
0.1,0.8,1.45,39.2,-10.82320633,-1.044683391,17.18852492,107.4654012
0.1,0.8,1.45,39.25,-10.79083624,-1.048790634,16.33054902,106.6139092
0.1,0.8,1.45,39.3,-10.75857805,-1.053579818,15.46746502,105.7668969
0.1,0.8,1.45,39.35,-10.72619805,-1.058858189,14.59946869,104.9246593
0.1,0.8,1.45,39.4,-10.69350238,-1.064463302,13.72674389,104.0868897
0.1,0.8,1.45,39.45,-10.66033756,-1.07028467,12.84947611,103.252867
0.1,0.8,1.45,39.5,-10.62659113,-1.076270925,11.96787117,102.4216402
0.1,0.8,1.45,39.55,-10.59219267,-1.082427002,11.08218196,101.5921826
0.1,0.8,1.45,39.6,-10.55711535,-1.088805655,10.1927498,100.7635057
0.1,0.8,1.45,39.65,-10.52137869,-1.095496591,9.300072857,99.93473565
0.1,0.8,1.45,39.7,-10.48505335,-1.10261521,8.404929259,99.10515941
0.1,0.8,1.45,39.75,-10.44826976,-1.110292044,7.508619527,98.27424877
0.1,0.8,1.45,39.8,-10.41123276,-1.118663313,6.613498471,97.44166976
0.1,0.8,1.45,39.85,-10.37424188,-1.127862646,5.724307766,96.60728263
0.1,0.8,1.45,39.9,-10.33767422,-1.138013879,4.852150077,95.77113613
0.1,0.8,1.45,39.95,-10.30140631,-1.149224748,4.029523687,94.93345883
0.1,0.8,1.45,40,-10.25515719,-1.161581311,3.382565815,94.09464889
0.1,0.8,1.45,40.05,-10.06737113,-1.175142951,2.508103298,93.25526347
0.1,0.8,1.45,40.1,-10.08647077,-1.189937856,0.740747094,92.41600848
0.1,0.8,1.45,40.15,-10.08724151,-1.205958894,-0.182797798,91.5777291
0.1,0.8,1.45,40.2,-10.0643155,-1.223159842,-1.087267712,90.74140166
0.1,0.8,1.45,40.25,-10.0356442,-1.241451943,-2.004518282,89.90812736
0.1,0.8,1.45,40.3,-10.00586124,-1.260700793,-2.930039475,89.07912835
0.1,0.8,1.45,40.35,-9.976746409,-1.28072357,-3.859716406,88.25574674
0.1,0.8,1.45,40.4,-9.949241823,-1.30128664,-4.790577876,87.43944739
0.1,0.8,1.45,40.45,-9.923976725,-1.322103587,-5.720255533,86.63182511
0.1,0.8,1.45,40.5,-9.901439637,-1.342833737,-6.646648203,85.83461716
0.1,0.8,1.45,40.55,-9.882043895,-1.363081258,-7.567746703,85.04972193
0.1,0.8,1.45,40.6,-9.866154747,-1.382394969,-8.481543568,84.2792247
0.1,0.8,1.45,40.65,-9.854100754,-1.400269002,-9.38598754,83.52543119
0.1,0.8,1.45,40.7,-9.846178167,-1.416144516,-10.27896302,82.79090973
0.1,0.8,1.45,40.75,-9.842651999,-1.429412722,-11.15828451,82.0785425
0.1,0.8,1.45,40.8,-9.843755573,-1.439419527,-12.02170083,81.39158612
0.1,0.8,1.45,40.85,-9.849689436,-1.445472168,-12.86690581,80.73374124
0.1,0.8,1.45,40.9,-9.860620136,-1.446848298,-13.69155388,80.10923042
0.1,0.8,1.45,40.95,-9.876679177,-1.442808026,-14.49327883,79.52288252
0.1,0.8,1.45,41,-9.897962299,-1.432609479,-15.26971492,78.98022091
0.1,0.8,1.55,37,-10.33892575,-1.26046064,41.25227872,135.672239
0.1,0.8,1.55,37.05,-10.29743067,-1.268470828,40.45996846,134.8210454
0.1,0.8,1.55,37.1,-10.24529512,-1.282004697,39.59818211,133.9510193
0.1,0.8,1.55,37.15,-10.18295173,-1.301889246,38.64224799,133.062271
0.1,0.8,1.55,37.2,-10.11137731,-1.3293533,37.56046162,132.155379
